Frame NO., Target Total, Target NO., X(m), Y(m), Z(m), Velocity(m/s), Intensity, Intensity(Log) 
40, 26, 24, 0.6035, 0.9609, 0, 0.3757, 28, 15, 
40, 26, 25, 0.5898, 1.0195, 0, 0.3757, 36, 16, 
40, 26, 26, 0.6484, 1.0352, 0, 0.3757, 22, 14, 
41, 38, 1, 0.3926, 1.3398, 0, 0.1252, 89, 20, 
41, 38, 2, 0.4043, 1.3809, 0, 0.1252, 72, 19, 
41, 38, 3, 0.3926, 1.3398, 0, 0.2504, 44, 17, 
41, 38, 4, 0.4043, 1.3809, 0, 0.2504, 37, 16, 
41, 38, 5, 0.3926, 1.3398, 0, -0.7513, 30, 15, 
41, 38, 6, 0.3594, 1.3945, 0, -0.7513, 23, 14, 
41, 38, 7, 1.0664, 1.0313, 0, -0.7513, 19, 13, 
41, 38, 8, 0.5254, 1.4336, 0, -0.7513, 20, 13, 
41, 38, 9, 1.0801, 1.1406, 0, -0.7513, 17, 13, 
41, 38, 10, 0.3281, 1.2676, 0, -0.5009, 29, 15, 
41, 38, 11, 0.3379, 1.3086, 0, -0.5009, 205, 23, 
41, 38, 12, 0.3496, 1.3516, 0, -0.5009, 370, 26, 
41, 38, 13, 0.3594, 1.3945, 0, -0.5009, 236, 24, 
41, 38, 14, 0.7422, 1.2852, 0, -0.5009, 78, 19, 
41, 38, 15, 0.7637, 1.3223, 0, -0.5009, 41, 16, 
41, 38, 16, 0.834, 1.3301, 0, -0.5009, 26, 14, 
41, 38, 17, 0.2871, 1.2773, 0, -0.3757, 53, 17, 
41, 38, 18, 0.2949, 1.3203, 0, -0.3757, 384, 26, 
41, 38, 19, 0.3047, 1.3633, 0, -0.3757, 757, 29, 
41, 38, 20, 0.3145, 1.4043, 0, -0.3757, 564, 28, 
41, 38, 21, 0.3242, 1.4473, 0, -0.3757, 159, 22, 
41, 38, 22, 0.8594, 1.2617, 0, -0.3757, 43, 16, 
41, 38, 23, 0.9316, 1.2637, 0, -0.3757, 35, 16, 
41, 38, 24, 0.2871, 1.2773, 0, -0.2504, 34, 15, 
41, 38, 25, 0.2949, 1.3203, 0, -0.2504, 234, 24, 
41, 38, 26, 0.3047, 1.3633, 0, -0.2504, 482, 27, 
41, 38, 27, 0.3594, 1.3945, 0, -0.2504, 394, 26, 
41, 38, 28, 0.3711, 1.4355, 0, -0.2504, 122, 21, 
41, 38, 29, 1.002, 1.1523, 0, -0.2504, 29, 15, 
41, 38, 30, 0.3809, 1.2988, 0, -0.1252, 55, 17, 
41, 38, 31, 0.3496, 1.3516, 0, -0.1252, 160, 22, 
41, 38, 32, 0.3594, 1.3945, 0, -0.1252, 167, 22, 
41, 38, 33, 0.3711, 1.4355, 0, -0.1252, 59, 18, 
41, 38, 34, 0.418, 1.4238, 0, -0.7513, 16, 12, 
41, 38, 35, 1.0508, 1.1094, 0, -0.7513, 20, 13, 
41, 38, 36, 0.3242, 1.4473, 0, -0.5009, 57, 18, 
41, 38, 37, 0.1914, 1.5156, 0, -0.5009, 34, 15, 
41, 38, 38, 0.1973, 1.5586, 0, -0.5009, 23, 14, 
42, 37, 1, 0.8184, 1.541, 0, 0.1252, 84, 19, 
42, 37, 2, 0.8945, 1.5488, 0, 0.1252, 65, 18, 
42, 37, 3, 0.707, 1.4512, 0, 0.2504, 44, 17, 
42, 37, 4, 0.7246, 1.4902, 0, 0.2504, 52, 17, 
42, 37, 5, 0.8184, 1.541, 0, 0.2504, 63, 18, 
42, 37, 6, 0.8379, 1.5801, 0, 0.2504, 42, 16, 
42, 37, 7, 0.418, 1.4238, 0, 0.7513, 114, 21, 
42, 37, 8, 0.4297, 1.4648, 0, 0.7513, 222, 23, 
42, 37, 9, 0.4414, 1.5078, 0, 0.7513, 155, 22, 
42, 37, 10, 0.707, 1.4512, 0, 0.7513, 108, 20, 
42, 37, 11, 0.6738, 1.5156, 0, 0.7513, 67, 18, 
42, 37, 12, 0.7441, 1.5293, 0, 0.7513, 53, 17, 
42, 37, 13, 0.6758, 1.2715, 0, 0.8766, 31, 15, 
42, 37, 14, 0.6953, 1.3105, 0, 0.8766, 172, 22, 
42, 37, 15, 0.7148, 1.3496, 0, 0.8766, 343, 25, 
42, 37, 16, 0.7363, 1.3867, 0, 0.8766, 300, 25, 
42, 37, 17, 0.707, 1.4512, 0, 0.8766, 128, 21, 
42, 37, 18, 0.7246, 1.4902, 0, 0.8766, 57, 18, 
42, 37, 19, 0.7969, 1.5039, 0, 0.8766, 46, 17, 
42, 37, 20, 0.3145, 1.4043, 0, -1.0018, 37, 16, 
42, 37, 21, 0.3242, 1.4473, 0, -1.0018, 183, 23, 
42, 37, 22, 0.334, 1.4902, 0, -1.0018, 318, 25, 
42, 37, 23, 0.3438, 1.5332, 0, -1.0018, 214, 23, 
42, 37, 24, 0.7559, 1.4258, 0, -1.0018, 61, 18, 
42, 37, 25, 0.6738, 1.5156, 0, -1.0018, 40, 16, 
42, 37, 26, 0.2773, 1.457, 0, -0.8766, 39, 16, 
42, 37, 27, 0.334, 1.4902, 0, -0.8766, 94, 20, 
42, 37, 28, 0.3926, 1.5215, 0, -0.8766, 131, 21, 
42, 37, 29, 0.4531, 1.5488, 0, -0.8766, 117, 21, 
42, 37, 30, 0.5176, 1.5742, 0, -0.8766, 63, 18, 
42, 37, 31, 0.4297, 1.4648, 0, -0.7513, 130, 21, 
42, 37, 32, 0.4414, 1.5078, 0, -0.7513, 275, 24, 
42, 37, 33, 0.4531, 1.5488, 0, -0.7513, 221, 23, 
42, 37, 34, 0.4668, 1.5918, 0, -0.7513, 68, 18, 
42, 37, 35, 0.4043, 1.5625, 0, -1.0018, 55, 17, 
42, 37, 36, 0.9824, 1.2266, 0, -0.8766, 99, 20, 
42, 37, 37, 1.0586, 1.2188, 0, -0.8766, 91, 20, 
43, 36, 1, 0.8809, 1.4043, 0, 0.1252, 47, 17, 
43, 36, 2, 0.7441, 1.5293, 0, 0.1252, 42, 16, 
43, 36, 3, 0.709, 1.5938, 0, 0.1252, 49, 17, 
43, 36, 4, 1.0625, 1.4395, 0, 0.1252, 54, 17, 
43, 36, 5, 1.0879, 1.4746, 0, 0.1252, 52, 17, 
43, 36, 6, 1.0313, 2.5488, 0, 0.1252, 26, 14, 
43, 36, 7, 0.7852, 1.3594, 0, 0.2504, 47, 17, 
43, 36, 8, 0.8574, 1.3672, 0, 0.2504, 89, 20, 
43, 36, 9, 0.8281, 1.4355, 0, 0.2504, 52, 17, 
43, 36, 10, 0.957, 1.4063, 0, 0.2504, 32, 15, 
43, 36, 11, 0.873, 1.5117, 0, 0.2504, 32, 15, 
43, 36, 12, 0.7637, 1.3223, 0, 0.3757, 58, 18, 
43, 36, 13, 0.7852, 1.3594, 0, 0.3757, 219, 23, 
43, 36, 14, 0.8066, 1.3984, 0, 0.3757, 323, 25, 
43, 36, 15, 0.8281, 1.4355, 0, 0.3757, 197, 23, 
43, 36, 16, 0.8516, 1.4727, 0, 0.3757, 76, 19, 
43, 36, 17, 0.873, 1.5117, 0, 0.3757, 55, 17, 
43, 36, 18, 0.7148, 1.3496, 0, 0.5009, 104, 20, 
43, 36, 19, 0.7852, 1.3594, 0, 0.5009, 313, 25, 
43, 36, 20, 0.8066, 1.3984, 0, 0.5009, 375, 26, 
43, 36, 21, 0.8281, 1.4355, 0, 0.5009, 210, 23, 
43, 36, 22, 0.7969, 1.5039, 0, 0.5009, 70, 19, 
43, 36, 23, 0.668, 1.373, 0, 0.6261, 74, 19, 
43, 36, 24, 0.7363, 1.3867, 0, 0.6261, 201, 23, 
43, 36, 25, 0.7559, 1.4258, 0, 0.6261, 186, 23, 
43, 36, 26, 0.8281, 1.4355, 0, 0.6261, 61, 18, 
43, 36, 27, 0.4473, 1.7324, 0, 0.1252, 43, 16, 
43, 36, 28, 0.4004, 1.7871, 0, 0.1252, 37, 16, 
43, 36, 29, 0.2461, 1.5508, 0, 0.2504, 35, 16, 
43, 36, 30, 0.252, 1.5938, 0, 0.2504, 69, 18, 
43, 36, 31, 0.2598, 1.6367, 0, 0.2504, 41, 16, 
43, 36, 32, 0.3184, 1.6719, 0, 0.2504, 25, 14, 
43, 36, 33, 0.2188, 1.7324, 0, 0.2504, 32, 15, 
43, 36, 34, 0.207, 1.6445, 0, 0.3757, 139, 21, 
43, 36, 35, 0.2129, 1.6875, 0, 0.5009, 55, 17, 
43, 36, 36, 0.2598, 1.6367, 0, 0.6261, 49, 17, 
44, 34, 1, 0.6895, 0.668, 0, 0, 13, 11, 
44, 34, 2, 0.7207, 0.6973, 0, 0, 13, 11, 
44, 34, 3, 0.7852, 1.3594, 0, 0, 51, 17, 
44, 34, 4, 0.8066, 1.3984, 0, 0, 138, 21, 
44, 34, 5, 0.8281, 1.4355, 0, 0, 113, 21, 
44, 34, 6, 0.4258, 1.6484, 0, 0, 26, 14, 
44, 34, 7, 0.7637, 1.5684, 0, 0, 42, 16, 
44, 34, 8, 0.7832, 1.6094, 0, 0, 32, 15, 
44, 34, 9, 0.6895, 0.668, 0, 0.1252, 33, 15, 
44, 34, 10, 0.7207, 0.6973, 0, 0.1252, 34, 15, 
44, 34, 11, 0.7363, 1.3867, 0, 0.1252, 91, 20, 
44, 34, 12, 0.8066, 1.3984, 0, 0.1252, 182, 23, 
44, 34, 13, 0.8809, 1.4043, 0, 0.1252, 96, 20, 
44, 34, 14, 0.584, 1.5977, 0, 0.1252, 69, 18, 
44, 34, 15, 0.7637, 1.5684, 0, 0.1252, 115, 21, 
44, 34, 16, 0.7266, 1.6348, 0, 0.1252, 87, 19, 
44, 34, 17, 0.6602, 0.6973, 0, 0.2504, 13, 11, 
44, 34, 18, 0.7363, 1.3867, 0, 0.2504, 88, 19, 
44, 34, 19, 0.707, 1.4512, 0, 0.2504, 129, 21, 
44, 34, 20, 0.6211, 1.5371, 0, 0.2504, 119, 21, 
44, 34, 21, 0.6914, 1.5547, 0, 0.2504, 97, 20, 
44, 34, 22, 0.709, 1.5938, 0, 0.2504, 46, 17, 
44, 34, 23, 0.6875, 1.4121, 0, 0.3757, 50, 17, 
44, 34, 24, 0.707, 1.4512, 0, 0.3757, 114, 21, 
44, 34, 25, 0.6738, 1.5156, 0, 0.3757, 128, 21, 
44, 34, 26, 0.6914, 1.5547, 0, 0.3757, 63, 18, 
44, 34, 27, 0.8066, 1.3984, 0, -0.1252, 41, 16, 
44, 34, 28, 0.8281, 1.4355, 0, -0.1252, 46, 17, 
44, 34, 29, 0.7969, 1.5039, 0, -0.1252, 30, 15, 
44, 34, 30, 0.7637, 1.5684, 0, -0.1252, 43, 16, 
44, 34, 31, 0.7832, 1.6094, 0, -0.1252, 39, 16, 
44, 34, 32, 0.207, 1.6445, 0, 0, 81, 19, 
44, 34, 33, 0.2598, 1.6367, 0, 0.1252, 87, 19, 
44, 34, 34, 0.1602, 1.6934, 0, -0.1252, 22, 14, 
45, 39, 1, 0.6602, 0.6973, 0, 0, 7, 9, 
45, 39, 2, 0.6895, 0.7285, 0, 0, 10, 10, 
45, 39, 3, 0.707, 1.4512, 0, 0, 32, 15, 
45, 39, 4, 0.7773, 1.4648, 0, 0, 46, 17, 
45, 39, 5, 0.7969, 1.5039, 0, 0, 31, 15, 
45, 39, 6, 0.873, 1.5117, 0, 0, 16, 12, 
45, 39, 7, 0.2793, 1.7676, 0, 0, 11, 11, 
45, 39, 8, 0.6602, 0.6973, 0, 0.1252, 23, 14, 
45, 39, 9, 0.6895, 0.7285, 0, 0.1252, 32, 15, 
45, 39, 10, 0.7207, 0.7598, 0, 0.1252, 26, 14, 
45, 39, 11, 0.707, 1.4512, 0, 0.1252, 89, 20, 
45, 39, 12, 0.7246, 1.4902, 0, 0.1252, 138, 21, 
45, 39, 13, 0.7969, 1.5039, 0, 0.1252, 115, 21, 
45, 39, 14, 0.8184, 1.541, 0, 0.1252, 80, 19, 
45, 39, 15, 0.8945, 1.5488, 0, 0.1252, 52, 17, 
45, 39, 16, 0.6582, 0.7578, 0, 0.2504, 12, 11, 
45, 39, 17, 0.707, 1.4512, 0, 0.2504, 30, 15, 
45, 39, 18, 0.7246, 1.4902, 0, 0.2504, 49, 17, 
45, 39, 19, 0.7969, 1.5039, 0, 0.2504, 39, 16, 
45, 39, 20, 0.8184, 1.541, 0, 0.2504, 27, 14, 
45, 39, 21, 0.8945, 1.5488, 0, 0.2504, 17, 13, 
45, 39, 22, 0.5723, 1.7402, 0, -0.3757, 26, 14, 
45, 39, 23, 0.5859, 1.7813, 0, -0.3757, 31, 15, 
45, 39, 24, 0.5996, 1.8242, 0, -0.3757, 15, 12, 
45, 39, 25, 0.8281, 1.4355, 0, -0.2504, 18, 13, 
45, 39, 26, 0.8516, 1.4727, 0, -0.2504, 20, 13, 
45, 39, 27, 0.873, 1.5117, 0, -0.2504, 18, 13, 
45, 39, 28, 0.7832, 1.6094, 0, -0.2504, 15, 12, 
45, 39, 29, 0.6309, 1.7207, 0, -0.2504, 25, 14, 
45, 39, 30, 0.5859, 1.7813, 0, -0.2504, 32, 15, 
45, 39, 31, 0.707, 1.4512, 0, -0.1252, 38, 16, 
45, 39, 32, 0.7773, 1.4648, 0, -0.1252, 66, 18, 
45, 39, 33, 0.7969, 1.5039, 0, -0.1252, 71, 19, 
45, 39, 34, 0.8184, 1.541, 0, -0.1252, 58, 18, 
45, 39, 35, 0.8379, 1.5801, 0, -0.1252, 39, 16, 
45, 39, 36, 0.2188, 1.7324, 0, 0, 13, 11, 
45, 39, 37, 0.9512, 1.5156, 0, 0, 10, 10, 
45, 39, 38, 0.2227, 1.7754, 0, 0.2504, 13, 11, 
45, 39, 39, 0.207, 1.6445, 0, -0.2504, 14, 12, 
46, 23, 1, 0.8516, 1.4727, 0, 0, 13, 11, 
46, 23, 2, 0.8184, 1.541, 0, 0, 18, 13, 
46, 23, 3, 0.7266, 1.6348, 0, 0, 22, 14, 
46, 23, 4, 0.6875, 1.6992, 0, 0, 24, 14, 
46, 23, 5, 0.7617, 1.7148, 0, 0, 16, 12, 
46, 23, 6, 0.7559, 1.4258, 0, 0.1252, 56, 18, 
46, 23, 7, 0.7773, 1.4648, 0, 0.1252, 88, 19, 
46, 23, 8, 0.8516, 1.4727, 0, 0.1252, 47, 17, 
46, 23, 9, 0.6543, 1.6172, 0, 0.1252, 24, 14, 
46, 23, 10, 0.7266, 1.6348, 0, 0.1252, 36, 16, 
46, 23, 11, 0.7441, 1.6738, 0, 0.1252, 29, 15, 
46, 23, 12, 0.707, 1.4512, 0, -0.2504, 40, 16, 
46, 23, 13, 0.7246, 1.4902, 0, -0.2504, 46, 17, 
46, 23, 14, 0.873, 1.5117, 0, -0.2504, 15, 12, 
46, 23, 15, 0.8379, 1.5801, 0, -0.2504, 25, 14, 
46, 23, 16, 0.6895, 0.668, 0, -0.1252, 16, 12, 
46, 23, 17, 0.707, 1.4512, 0, -0.1252, 62, 18, 
46, 23, 18, 0.7246, 1.4902, 0, -0.1252, 83, 19, 
46, 23, 19, 0.7969, 1.5039, 0, -0.1252, 28, 15, 
46, 23, 20, 0.7637, 1.5684, 0, -0.1252, 48, 17, 
46, 23, 21, 0.7832, 1.6094, 0, -0.1252, 64, 18, 
46, 23, 22, 0.6875, 1.6992, 0, -0.1252, 41, 16, 
46, 23, 23, 0.1641, 1.7383, 0, -0.2504, 11, 11, 
47, 29, 1, 0.7559, 1.4258, 0, 0, 41, 16, 
47, 29, 2, 0.7246, 1.4902, 0, 0, 48, 17, 
47, 29, 3, 0.7441, 1.5293, 0, 0, 33, 15, 
47, 29, 4, 0.709, 1.5938, 0, 0, 35, 16, 
47, 29, 5, 0.7266, 1.6348, 0, 0, 27, 14, 
47, 29, 6, 0.8594, 1.6191, 0, 0, 16, 12, 
47, 29, 7, 0.707, 1.4512, 0, 0.1252, 47, 17, 
47, 29, 8, 0.7246, 1.4902, 0, 0.1252, 57, 18, 
47, 29, 9, 0.7441, 1.5293, 0, 0.1252, 45, 17, 
47, 29, 10, 0.709, 1.5938, 0, 0.1252, 63, 18, 
47, 29, 11, 0.7832, 1.6094, 0, 0.1252, 53, 17, 
47, 29, 12, 0.8008, 1.6484, 0, 0.1252, 24, 14, 
47, 29, 13, 0.709, 1.5938, 0, 0.2504, 24, 14, 
47, 29, 14, 0.7832, 1.6094, 0, 0.2504, 37, 16, 
47, 29, 15, 0.8008, 1.6484, 0, 0.2504, 37, 16, 
47, 29, 16, 0.8203, 1.6875, 0, 0.2504, 18, 13, 
47, 29, 17, 0.7559, 1.4258, 0, -0.2504, 42, 16, 
47, 29, 18, 0.7773, 1.4648, 0, -0.2504, 49, 17, 
47, 29, 19, 0.7969, 1.5039, 0, -0.2504, 35, 16, 
47, 29, 20, 0.7637, 1.5684, 0, -0.2504, 40, 16, 
47, 29, 21, 0.7832, 1.6094, 0, -0.2504, 28, 15, 
47, 29, 22, 0.707, 1.4512, 0, -0.1252, 117, 21, 
47, 29, 23, 0.7246, 1.4902, 0, -0.1252, 139, 21, 
47, 29, 24, 0.7441, 1.5293, 0, -0.1252, 99, 20, 
47, 29, 25, 0.709, 1.5938, 0, -0.1252, 117, 21, 
47, 29, 26, 0.7266, 1.6348, 0, -0.1252, 89, 20, 
47, 29, 27, 0.8008, 1.6484, 0, -0.1252, 36, 16, 
47, 29, 28, 0.1152, 1.8281, 0, 0.1252, 21, 13, 
47, 29, 29, 0.1113, 1.7852, 0, -0.2504, 21, 13, 
48, 40, 1, 0.8516, 1.4727, 0, 0, 26, 14, 
48, 40, 2, 0.873, 1.5117, 0, 0, 55, 17, 
48, 40, 3, 0.8945, 1.5488, 0, 0, 34, 15, 
48, 40, 4, 0.1719, 1.8242, 0, 0, 21, 13, 
48, 40, 5, 0.293, 1.8535, 0, 0, 15, 12, 
48, 40, 6, 0.2949, 0.7285, 0, 0.1252, 8, 10, 
48, 40, 7, 0.707, 1.4512, 0, 0.1252, 57, 18, 
48, 40, 8, 0.7246, 1.4902, 0, 0.1252, 79, 19, 
48, 40, 9, 0.6914, 1.5547, 0, 0.1252, 68, 18, 
48, 40, 10, 0.6543, 1.6172, 0, 0.1252, 101, 20, 
48, 40, 11, 0.6699, 1.6582, 0, 0.1252, 90, 20, 
48, 40, 12, 0.2285, 1.8184, 0, 0.1252, 65, 18, 
48, 40, 13, 0.293, 1.8535, 0, 0.1252, 45, 17, 
48, 40, 14, 0.7246, 1.4902, 0, 0.2504, 28, 15, 
48, 40, 15, 0.4902, 1.6738, 0, 0.2504, 31, 15, 
48, 40, 16, 0.5039, 1.7168, 0, 0.2504, 57, 18, 
48, 40, 17, 0.2871, 1.8105, 0, 0.2504, 71, 19, 
48, 40, 18, 0.293, 1.8535, 0, 0.2504, 48, 17, 
48, 40, 19, 0.6543, 1.6172, 0, 0.3757, 31, 15, 
48, 40, 20, 0.6152, 1.6797, 0, 0.3757, 38, 16, 
48, 40, 21, 0.8008, 1.6484, 0, 0.3757, 36, 16, 
48, 40, 22, 0.8203, 1.6875, 0, 0.3757, 33, 15, 
48, 40, 23, 0.8281, 1.4355, 0, -0.2504, 18, 13, 
48, 40, 24, 0.7969, 1.5039, 0, -0.2504, 38, 16, 
48, 40, 25, 0.8184, 1.541, 0, -0.2504, 60, 18, 
48, 40, 26, 0.8379, 1.5801, 0, -0.2504, 39, 16, 
48, 40, 27, 0.7559, 1.4258, 0, -0.1252, 35, 16, 
48, 40, 28, 0.7773, 1.4648, 0, -0.1252, 58, 18, 
48, 40, 29, 0.7441, 1.5293, 0, -0.1252, 115, 21, 
48, 40, 30, 0.7637, 1.5684, 0, -0.1252, 183, 23, 
48, 40, 31, 0.7266, 1.6348, 0, -0.1252, 126, 21, 
48, 40, 32, 0.7441, 1.6738, 0, -0.1252, 35, 16, 
48, 40, 33, 0.168, 1.7813, 0, 0, 30, 15, 
48, 40, 34, -0.0488, 0.7832, 0, 0.1252, 8, 10, 
48, 40, 35, 0.8594, 1.6191, 0, 0.1252, 55, 17, 
48, 40, 36, 0.9961, 1.5898, 0, 0.1252, 34, 15, 
48, 40, 37, 0.8594, 1.6191, 0, 0.2504, 52, 17, 
48, 40, 38, 0.9375, 1.625, 0, 0.2504, 40, 16, 
48, 40, 39, 0.2285, 1.8184, 0, 0.3757, 30, 15, 
48, 40, 40, 0.1758, 1.8672, 0, 0.3757, 25, 14, 
49, 28, 1, 0.7559, 1.4258, 0, 0, 54, 17, 
49, 28, 2, 0.7246, 1.4902, 0, 0, 67, 18, 
49, 28, 3, 0.6914, 1.5547, 0, 0, 96, 20, 
49, 28, 4, 0.709, 1.5938, 0, 0, 177, 23, 
49, 28, 5, 0.7266, 1.6348, 0, 0, 153, 22, 
49, 28, 6, 0.6875, 1.6992, 0, 0, 40, 16, 
49, 28, 7, 0.7363, 1.3867, 0, 0.1252, 43, 16, 
49, 28, 8, 0.7559, 1.4258, 0, 0.1252, 135, 21, 
49, 28, 9, 0.7246, 1.4902, 0, 0.1252, 141, 22, 
49, 28, 10, 0.6387, 1.5781, 0, 0.1252, 164, 22, 
49, 28, 11, 0.709, 1.5938, 0, 0.1252, 339, 25, 
49, 28, 12, 0.7266, 1.6348, 0, 0.1252, 312, 25, 
49, 28, 13, 0.6875, 1.6992, 0, 0.1252, 103, 20, 
49, 28, 14, 0.707, 1.4512, 0, 0.2504, 52, 17, 
49, 28, 15, 0.6738, 1.5156, 0, 0.2504, 61, 18, 
49, 28, 16, 0.6387, 1.5781, 0, 0.2504, 102, 20, 
49, 28, 17, 0.709, 1.5938, 0, 0.2504, 207, 23, 
49, 28, 18, 0.7266, 1.6348, 0, 0.2504, 197, 23, 
49, 28, 19, 0.8008, 1.6484, 0, 0.2504, 74, 19, 
49, 28, 20, 0.7637, 1.5684, 0, 0.3757, 47, 17, 
49, 28, 21, 0.8379, 1.5801, 0, 0.3757, 75, 19, 
49, 28, 22, 0.8594, 1.6191, 0, 0.3757, 52, 17, 
49, 28, 23, 0.7559, 1.4258, 0, -0.1252, 43, 16, 
49, 28, 24, 0.7773, 1.4648, 0, -0.1252, 45, 17, 
49, 28, 25, 0.8516, 1.4727, 0, -0.1252, 34, 15, 
49, 28, 26, 0.7637, 1.5684, 0, -0.1252, 21, 13, 
49, 28, 27, 0.6699, 1.6582, 0, -0.1252, 21, 13, 
49, 28, 28, 0.7441, 1.6738, 0, -0.1252, 27, 14, 
50, 30, 1, 0.7559, 1.4258, 0, 0, 27, 14, 
50, 30, 2, 0.7773, 1.4648, 0, 0, 37, 16, 
50, 30, 3, 0.7969, 1.5039, 0, 0, 21, 13, 
50, 30, 4, 0.6152, 1.6797, 0, 0, 41, 16, 
50, 30, 5, 0.7441, 1.6738, 0, 0, 49, 17, 
50, 30, 6, 0.8203, 1.6875, 0, 0, 38, 16, 
50, 30, 7, 0.7559, 1.4258, 0, 0.1252, 107, 20, 
50, 30, 8, 0.7773, 1.4648, 0, 0.1252, 145, 22, 
50, 30, 9, 0.7969, 1.5039, 0, 0.1252, 79, 19, 
50, 30, 10, 0.4902, 1.6738, 0, 0.1252, 47, 17, 
50, 30, 11, 0.6152, 1.6797, 0, 0.1252, 99, 20, 
50, 30, 12, 0.6875, 1.6992, 0, 0.1252, 103, 20, 
50, 30, 13, 0.8203, 1.6875, 0, 0.1252, 78, 19, 
50, 30, 14, 0.7559, 1.4258, 0, 0.2504, 37, 16, 
50, 30, 15, 0.7246, 1.4902, 0, 0.2504, 49, 17, 
50, 30, 16, 0.7969, 1.5039, 0, 0.2504, 27, 14, 
50, 30, 17, 0.5996, 1.6387, 0, 0.2504, 68, 18, 
50, 30, 18, 0.6152, 1.6797, 0, 0.2504, 89, 20, 
50, 30, 19, 0.6875, 1.6992, 0, 0.2504, 69, 18, 
50, 30, 20, 0.8203, 1.6875, 0, 0.2504, 56, 18, 
50, 30, 21, 0.7793, 1.7539, 0, 0.2504, 37, 16, 
50, 30, 22, 0.5996, 1.6387, 0, 0.3757, 35, 16, 
50, 30, 23, 0.6152, 1.6797, 0, 0.3757, 36, 16, 
50, 30, 24, 0.7441, 1.6738, 0, 0.3757, 28, 15, 
50, 30, 25, 0.7617, 1.7148, 0, 0.3757, 26, 14, 
50, 30, 26, 0.6602, 1.8027, 0, 0.3757, 24, 14, 
50, 30, 27, 0.6758, 1.8438, 0, 0.3757, 24, 14, 
50, 30, 28, 0.7559, 1.4258, 0, -0.1252, 63, 18, 
50, 30, 29, 0.7773, 1.4648, 0, -0.1252, 85, 19, 
50, 30, 30, 0.7969, 1.5039, 0, -0.1252, 49, 17, 
51, 27, 1, 0.707, 1.4512, 0, 0, 21, 13, 
51, 27, 2, 0.7246, 1.4902, 0, 0, 37, 16, 
51, 27, 3, 0.7441, 1.5293, 0, 0, 36, 16, 
51, 27, 4, 0.6543, 1.6172, 0, 0, 34, 15, 
51, 27, 5, 0.5586, 1.6992, 0, 0, 52, 17, 
51, 27, 6, 0.6875, 1.6992, 0, 0, 55, 17, 
51, 27, 7, 0.7617, 1.7148, 0, 0, 40, 16, 
51, 27, 8, 0.707, 1.4512, 0, 0.1252, 70, 19, 
51, 27, 9, 0.7246, 1.4902, 0, 0.1252, 117, 21, 
51, 27, 10, 0.7441, 1.5293, 0, 0.1252, 91, 20, 
51, 27, 11, 0.5996, 1.6387, 0, 0.1252, 62, 18, 
51, 27, 12, 0.5586, 1.6992, 0, 0.1252, 99, 20, 
51, 27, 13, 0.6309, 1.7207, 0, 0.1252, 106, 20, 
51, 27, 14, 0.7031, 1.7383, 0, 0.1252, 72, 19, 
51, 27, 15, 0.6738, 1.5156, 0, 0.2504, 41, 16, 
51, 27, 16, 0.6914, 1.5547, 0, 0.2504, 33, 15, 
51, 27, 17, 0.5449, 1.6582, 0, 0.2504, 35, 16, 
51, 27, 18, 0.4473, 1.7324, 0, 0.2504, 68, 18, 
51, 27, 19, 0.5156, 1.7578, 0, 0.2504, 65, 18, 
51, 27, 20, 0.4688, 1.8164, 0, 0.2504, 34, 15, 
51, 27, 21, 0.8203, 1.6875, 0, 0.3757, 32, 15, 
51, 27, 22, 0.9004, 1.6953, 0, 0.3757, 22, 14, 
51, 27, 23, 0.707, 1.4512, 0, -0.1252, 36, 16, 
51, 27, 24, 0.7246, 1.4902, 0, -0.1252, 55, 17, 
51, 27, 25, 0.7441, 1.5293, 0, -0.1252, 29, 15, 
51, 27, 26, 0.1172, 1.873, 0, 0.3757, 24, 14, 
51, 27, 27, 0.1191, 1.916, 0, 0.3757, 18, 13, 
52, 27, 1, 0.707, 1.4512, 0, 0, 27, 14, 
52, 27, 2, 0.7246, 1.4902, 0, 0, 49, 17, 
52, 27, 3, 0.7969, 1.5039, 0, 0, 47, 17, 
52, 27, 4, 0.3281, 1.7148, 0, 0, 23, 14, 
52, 27, 5, 0.5039, 1.7168, 0, 0, 38, 16, 
52, 27, 6, 0.5723, 1.7402, 0, 0, 50, 17, 
52, 27, 7, 0.5859, 1.7813, 0, 0, 36, 16, 
52, 27, 8, 0.7773, 1.4648, 0, 0.1252, 78, 19, 
52, 27, 9, 0.5586, 1.6992, 0, 0.1252, 83, 19, 
52, 27, 10, 0.5156, 1.7578, 0, 0.1252, 105, 20, 
52, 27, 11, 0.5273, 1.8008, 0, 0.1252, 73, 19, 
52, 27, 12, 0.5586, 1.6992, 0, 0.2504, 43, 16, 
52, 27, 13, 0.5156, 1.7578, 0, 0.2504, 51, 17, 
52, 27, 14, 0.5859, 1.7813, 0, 0.2504, 40, 16, 
52, 27, 15, 0.9004, 1.6953, 0, 0.2504, 31, 15, 
52, 27, 16, 0.3066, 1.9395, 0, 0.2504, 27, 14, 
52, 27, 17, 0.7559, 1.4258, 0, -0.2504, 27, 14, 
52, 27, 18, 0.7773, 1.4648, 0, -0.2504, 51, 17, 
52, 27, 19, 0.8516, 1.4727, 0, -0.2504, 46, 17, 
