Frame NO., Target Total, Target NO., X(m), Y(m), Z(m), Velocity(m/s), Intensity, Intensity(Log) 
38, 64, 16, -0.5586, 1.6992, 0, 0.2504, 43, 16, 
38, 64, 17, -0.5723, 1.7402, 0, 0.2504, 101, 20, 
38, 64, 18, -0.5859, 1.7813, 0, 0.2504, 96, 20, 
38, 64, 19, -0.5391, 1.8418, 0, 0.2504, 35, 16, 
38, 64, 20, -0.3535, 1.5742, 0, -0.8766, 16, 12, 
38, 64, 21, -0.4141, 1.6055, 0, -0.8766, 72, 19, 
38, 64, 22, -0.4785, 1.6328, 0, -0.8766, 200, 23, 
38, 64, 23, -0.4902, 1.6738, 0, -0.8766, 231, 24, 
38, 64, 24, -0.5039, 1.7168, 0, -0.8766, 108, 20, 
38, 64, 25, -0.459, 1.7734, 0, -0.8766, 22, 14, 
38, 64, 26, -0.4043, 1.5625, 0, -0.7513, 19, 13, 
38, 64, 27, -0.4141, 1.6055, 0, -0.7513, 83, 19, 
38, 64, 28, -0.4258, 1.6484, 0, -0.7513, 180, 23, 
38, 64, 29, -0.4355, 1.6895, 0, -0.7513, 178, 23, 
38, 64, 30, -0.4473, 1.7324, 0, -0.7513, 77, 19, 
38, 64, 31, -0.5176, 1.5742, 0, -0.6261, 48, 17, 
38, 64, 32, -0.4785, 1.6328, 0, -0.6261, 132, 21, 
38, 64, 33, -0.4902, 1.6738, 0, -0.6261, 151, 22, 
38, 64, 34, -0.4473, 1.7324, 0, -0.6261, 79, 19, 
38, 64, 35, -0.4004, 1.7871, 0, -0.6261, 21, 13, 
38, 64, 36, -0.3535, 1.5742, 0, -0.5009, 81, 19, 
38, 64, 37, -0.3633, 1.6172, 0, -0.5009, 253, 24, 
38, 64, 38, -0.373, 1.6602, 0, -0.5009, 323, 25, 
38, 64, 39, -0.3809, 1.7031, 0, -0.5009, 197, 23, 
38, 64, 40, -0.3906, 1.7461, 0, -0.5009, 63, 18, 
38, 64, 41, -1.1836, 2.4316, 0, -0.5009, 86, 19, 
38, 64, 42, -1.2891, 2.4277, 0, -0.5009, 67, 18, 
38, 64, 43, -0.4043, 1.5625, 0, -0.3757, 225, 24, 
38, 64, 44, -0.4141, 1.6055, 0, -0.3757, 642, 28, 
38, 64, 45, -0.4258, 1.6484, 0, -0.3757, 673, 28, 
38, 64, 46, -0.4355, 1.6895, 0, -0.3757, 274, 24, 
38, 64, 47, -0.3906, 1.7461, 0, -0.3757, 40, 16, 
38, 64, 48, -1.1641, 2.3926, 0, -0.3757, 73, 19, 
38, 64, 49, -1.2676, 2.3887, 0, -0.3757, 153, 22, 
38, 64, 50, -1.2891, 2.4277, 0, -0.3757, 118, 21, 
38, 64, 51, -0.4043, 1.5625, 0, -0.2504, 175, 22, 
38, 64, 52, -0.4141, 1.6055, 0, -0.2504, 493, 27, 
38, 64, 53, -0.4258, 1.6484, 0, -0.2504, 502, 27, 
38, 64, 54, -0.4355, 1.6895, 0, -0.2504, 187, 23, 
38, 64, 55, -0.5156, 1.7578, 0, -0.2504, 95, 20, 
38, 64, 56, -0.5273, 1.8008, 0, -0.2504, 149, 22, 
38, 64, 57, -1.1836, 2.4316, 0, -0.2504, 137, 21, 
38, 64, 58, -1.2031, 2.4707, 0, -0.2504, 108, 20, 
38, 64, 59, -0.4785, 1.6328, 0, -0.1252, 45, 17, 
38, 64, 60, -0.6152, 1.6797, 0, -0.1252, 54, 17, 
38, 64, 61, -0.6309, 1.7207, 0, -0.1252, 230, 24, 
38, 64, 62, -0.5859, 1.7813, 0, -0.1252, 358, 26, 
38, 64, 63, -0.5996, 1.8242, 0, -0.1252, 197, 23, 
38, 64, 64, -0.459, 3.6367, 0, -0.1252, 34, 15, 
39, 56, 1, -0.4043, 1.5625, 0, 0, 61, 18, 
39, 56, 2, -0.3633, 1.6172, 0, 0, 82, 19, 
39, 56, 3, -0.373, 1.6602, 0, 0, 38, 16, 
39, 56, 4, -0.5586, 1.6992, 0, 0, 106, 20, 
39, 56, 5, -0.5723, 1.7402, 0, 0, 308, 25, 
39, 56, 6, -0.5859, 1.7813, 0, 0, 341, 25, 
39, 56, 7, -0.5996, 1.8242, 0, 0, 145, 22, 
39, 56, 8, -0.4043, 1.5625, 0, 0.1252, 23, 14, 
39, 56, 9, -0.4668, 1.5918, 0, 0.1252, 23, 14, 
39, 56, 10, -0.6152, 1.6797, 0, 0.1252, 21, 13, 
39, 56, 11, -0.5723, 1.7402, 0, 0.1252, 65, 18, 
39, 56, 12, -0.5859, 1.7813, 0, 0.1252, 69, 18, 
39, 56, 13, -0.6602, 1.8027, 0, 0.1252, 29, 15, 
39, 56, 14, -0.3398, 3.6055, 0, 0.1252, 36, 16, 
39, 56, 15, -0.2285, 3.6582, 0, 0.1252, 40, 16, 
39, 56, 16, -0.3633, 1.6172, 0, 0.2504, 28, 15, 
39, 56, 17, -0.373, 1.6602, 0, 0.2504, 22, 14, 
39, 56, 18, -0.6309, 1.7207, 0, 0.2504, 21, 13, 
39, 56, 19, -0.7031, 1.7383, 0, 0.2504, 29, 15, 
39, 56, 20, -0.5996, 1.8242, 0, 0.2504, 26, 14, 
39, 56, 21, -0.6211, 2.7676, 0, 0.2504, 33, 15, 
39, 56, 22, -0.3398, 3.6055, 0, 0.2504, 20, 13, 
39, 56, 23, -0.3437, 3.6484, 0, 0.2504, 22, 14, 
39, 56, 24, -0.1914, 1.5156, 0, -0.7513, 22, 14, 
39, 56, 25, -0.1465, 1.5645, 0, -0.7513, 68, 18, 
39, 56, 26, -0.1504, 1.6074, 0, -0.7513, 69, 18, 
39, 56, 27, -0.1914, 1.5156, 0, -0.6261, 32, 15, 
39, 56, 28, -0.1465, 1.5645, 0, -0.6261, 67, 18, 
39, 56, 29, -0.3027, 1.5859, 0, -0.6261, 72, 19, 
39, 56, 30, -0.3105, 1.6289, 0, -0.6261, 117, 21, 
39, 56, 31, -0.2656, 1.6797, 0, -0.6261, 45, 17, 
39, 56, 32, -0.2461, 1.5508, 0, -0.5009, 150, 22, 
39, 56, 33, -0.3027, 1.5859, 0, -0.5009, 492, 27, 
39, 56, 34, -0.3105, 1.6289, 0, -0.5009, 564, 28, 
39, 56, 35, -0.3184, 1.6719, 0, -0.5009, 232, 24, 
39, 56, 36, -0.3437, 1.5332, 0, -0.3757, 182, 23, 
39, 56, 37, -0.3535, 1.5742, 0, -0.3757, 659, 28, 
39, 56, 38, -0.3633, 1.6172, 0, -0.3757, 803, 29, 
39, 56, 39, -0.373, 1.6602, 0, -0.3757, 362, 26, 
39, 56, 40, -0.3281, 1.7148, 0, -0.3757, 53, 17, 
39, 56, 41, -0.5156, 1.7578, 0, -0.3757, 87, 19, 
39, 56, 42, -0.5273, 1.8008, 0, -0.3757, 111, 20, 
39, 56, 43, -0.3437, 1.5332, 0, -0.2504, 63, 18, 
39, 56, 44, -0.3535, 1.5742, 0, -0.2504, 253, 24, 
39, 56, 45, -0.3633, 1.6172, 0, -0.2504, 327, 25, 
39, 56, 46, -0.3184, 1.6719, 0, -0.2504, 159, 22, 
39, 56, 47, -0.5586, 1.6992, 0, -0.2504, 140, 21, 
39, 56, 48, -0.5156, 1.7578, 0, -0.2504, 431, 26, 
39, 56, 49, -0.5273, 1.8008, 0, -0.2504, 510, 27, 
39, 56, 50, -0.5391, 1.8418, 0, -0.2504, 238, 24, 
39, 56, 51, -0.3633, 1.6172, 0, -0.1252, 61, 18, 
39, 56, 52, -0.3184, 1.6719, 0, -0.1252, 39, 16, 
39, 56, 53, -0.6152, 1.6797, 0, -0.1252, 219, 23, 
39, 56, 54, -0.5723, 1.7402, 0, -0.1252, 624, 28, 
39, 56, 55, -0.5859, 1.7813, 0, -0.1252, 696, 28, 
39, 56, 56, -0.5996, 1.8242, 0, -0.1252, 305, 25, 
40, 36, 1, -0.2383, 1.5078, 0, 0, 37, 16, 
40, 36, 2, -0.2461, 1.5508, 0, 0, 253, 24, 
40, 36, 3, -0.252, 1.5938, 0, 0, 474, 27, 
40, 36, 4, -0.2598, 1.6367, 0, 0, 345, 25, 
40, 36, 5, -0.2656, 1.6797, 0, 0, 94, 20, 
40, 36, 6, -0.5586, 1.6992, 0, 0, 39, 16, 
40, 36, 7, -0.5156, 1.7578, 0, 0, 98, 20, 
40, 36, 8, -0.5859, 1.7813, 0, 0, 109, 20, 
40, 36, 9, -0.1973, 1.5586, 0, 0.1252, 36, 16, 
40, 36, 10, -0.252, 1.5938, 0, 0.1252, 37, 16, 
40, 36, 11, -0.5586, 1.6992, 0, 0.1252, 37, 16, 
40, 36, 12, -0.5723, 1.7402, 0, 0.1252, 80, 19, 
40, 36, 13, -0.5859, 1.7813, 0, 0.1252, 68, 18, 
40, 36, 14, -0.2285, 3.6582, 0, 0.1252, 28, 15, 
40, 36, 15, -0.3535, 1.5742, 0, -0.3757, 46, 17, 
40, 36, 16, -0.3105, 1.6289, 0, -0.3757, 38, 16, 
40, 36, 17, -0.5039, 1.7168, 0, -0.3757, 139, 21, 
40, 36, 18, -0.5156, 1.7578, 0, -0.3757, 308, 25, 
40, 36, 19, -0.5273, 1.8008, 0, -0.3757, 271, 24, 
40, 36, 20, -0.5391, 1.8418, 0, -0.3757, 106, 20, 
40, 36, 21, -0.2461, 1.5508, 0, -0.2504, 241, 24, 
40, 36, 22, -0.252, 1.5938, 0, -0.2504, 472, 27, 
40, 36, 23, -0.207, 1.6445, 0, -0.2504, 359, 26, 
40, 36, 24, -0.2129, 1.6875, 0, -0.2504, 100, 20, 
40, 36, 25, -0.5039, 1.7168, 0, -0.2504, 291, 25, 
40, 36, 26, -0.5156, 1.7578, 0, -0.2504, 672, 28, 
40, 36, 27, -0.5273, 1.8008, 0, -0.2504, 627, 28, 
40, 36, 28, -0.5391, 1.8418, 0, -0.2504, 256, 24, 
40, 36, 29, -0.2383, 1.5078, 0, -0.1252, 89, 20, 
40, 36, 30, -0.2949, 1.543, 0, -0.1252, 498, 27, 
40, 36, 31, -0.3027, 1.5859, 0, -0.1252, 923, 30, 
40, 36, 32, -0.3105, 1.6289, 0, -0.1252, 673, 28, 
40, 36, 33, -0.2656, 1.6797, 0, -0.1252, 184, 23, 
40, 36, 34, -0.5586, 1.6992, 0, -0.1252, 177, 23, 
40, 36, 35, -0.5723, 1.7402, 0, -0.1252, 428, 26, 
40, 36, 36, -0.5859, 1.7813, 0, -0.1252, 427, 26, 
41, 49, 1, -0.8809, 1.4043, 0, 0, 20, 13, 
41, 49, 2, -0.2656, 1.6797, 0, 0, 18, 13, 
41, 49, 3, -0.4902, 1.6738, 0, 0, 18, 13, 
41, 49, 4, -0.5586, 1.6992, 0, 0, 84, 19, 
41, 49, 5, -0.5723, 1.7402, 0, 0, 133, 21, 
41, 49, 6, -0.5273, 1.8008, 0, 0, 82, 19, 
41, 49, 7, -0.1914, 1.5156, 0, 0.1252, 38, 16, 
41, 49, 8, -0.2461, 1.5508, 0, 0.1252, 133, 21, 
41, 49, 9, -0.252, 1.5938, 0, 0.1252, 191, 23, 
41, 49, 10, -0.3105, 1.6289, 0, 0.1252, 111, 20, 
41, 49, 11, -0.3184, 1.6719, 0, 0.1252, 44, 17, 
41, 49, 12, -0.6152, 1.6797, 0, 0.1252, 25, 14, 
41, 49, 13, -0.6309, 1.7207, 0, 0.1252, 40, 16, 
41, 49, 14, -0.2383, 1.5078, 0, 0.2504, 20, 13, 
41, 49, 15, -0.2461, 1.5508, 0, 0.2504, 85, 19, 
41, 49, 16, -0.252, 1.5938, 0, 0.2504, 126, 21, 
41, 49, 17, -0.2598, 1.6367, 0, 0.2504, 67, 18, 
41, 49, 18, -0.2871, 1.5, 0, 0.3757, 14, 12, 
41, 49, 19, -0.2949, 1.543, 0, 0.3757, 74, 19, 
41, 49, 20, -0.3027, 1.5859, 0, 0.3757, 123, 21, 
41, 49, 21, -0.3105, 1.6289, 0, 0.3757, 82, 19, 
41, 49, 22, -0.3184, 1.6719, 0, 0.3757, 21, 13, 
41, 49, 23, -0.4355, 1.6895, 0, -0.5009, 48, 17, 
41, 49, 24, -0.4473, 1.7324, 0, -0.5009, 145, 22, 
41, 49, 25, -0.4004, 1.7871, 0, -0.5009, 173, 22, 
41, 49, 26, -0.4102, 1.8301, 0, -0.5009, 93, 20, 
41, 49, 27, -0.4902, 1.6738, 0, -0.3757, 120, 21, 
41, 49, 28, -0.5039, 1.7168, 0, -0.3757, 376, 26, 
41, 49, 29, -0.5156, 1.7578, 0, -0.3757, 460, 27, 
41, 49, 30, -0.5273, 1.8008, 0, -0.3757, 260, 24, 
41, 49, 31, -0.5391, 1.8418, 0, -0.3757, 83, 19, 
41, 49, 32, -0.2012, 1.6016, 0, -0.2504, 80, 19, 
41, 49, 33, -0.2598, 1.6367, 0, -0.2504, 56, 18, 
41, 49, 34, -0.4902, 1.6738, 0, -0.2504, 116, 21, 
41, 49, 35, -0.5039, 1.7168, 0, -0.2504, 407, 26, 
41, 49, 36, -0.5156, 1.7578, 0, -0.2504, 538, 27, 
41, 49, 37, -0.4687, 1.8164, 0, -0.2504, 323, 25, 
41, 49, 38, -0.5391, 1.8418, 0, -0.2504, 110, 20, 
41, 49, 39, -0.2949, 1.543, 0, -0.1252, 144, 22, 
41, 49, 40, -0.3027, 1.5859, 0, -0.1252, 223, 24, 
41, 49, 41, -0.3105, 1.6289, 0, -0.1252, 135, 21, 
41, 49, 42, -0.3184, 1.6719, 0, -0.1252, 37, 16, 
41, 49, 43, -0.5449, 1.6582, 0, -0.1252, 63, 18, 
41, 49, 44, -0.5586, 1.6992, 0, -0.1252, 273, 24, 
41, 49, 45, -0.5723, 1.7402, 0, -0.1252, 414, 26, 
41, 49, 46, -0.5859, 1.7813, 0, -0.1252, 261, 24, 
41, 49, 47, -0.2598, 1.6367, 0, 0, 18, 13, 
41, 49, 48, -0.9043, 1.4414, 0, 0, 14, 12, 
41, 49, 49, -0.957, 1.4063, 0, 0.1252, 32, 15, 
42, 50, 1, -0.2871, 1.5, 0, 0, 43, 16, 
42, 50, 2, -0.2949, 1.543, 0, 0, 194, 23, 
42, 50, 3, -0.3027, 1.5859, 0, 0, 306, 25, 
42, 50, 4, -0.3105, 1.6289, 0, 0, 194, 23, 
42, 50, 5, -0.3184, 1.6719, 0, 0, 40, 16, 
42, 50, 6, -0.4902, 1.6738, 0, 0, 70, 19, 
42, 50, 7, -0.5039, 1.7168, 0, 0, 222, 23, 
42, 50, 8, -0.5156, 1.7578, 0, 0, 268, 24, 
42, 50, 9, -0.5273, 1.8008, 0, 0, 122, 21, 
42, 50, 10, -0.3281, 3.4746, 0, 0, 23, 14, 
42, 50, 11, -0.332, 3.5176, 0, 0, 31, 15, 
42, 50, 12, -0.2461, 1.5508, 0, 0.1252, 55, 17, 
42, 50, 13, -0.252, 1.5938, 0, 0.1252, 89, 20, 
42, 50, 14, -0.207, 1.6445, 0, 0.1252, 60, 18, 
42, 50, 15, -0.2129, 1.6875, 0, 0.1252, 15, 12, 
42, 50, 16, -0.5449, 1.6582, 0, 0.1252, 20, 13, 
42, 50, 17, -0.5039, 1.7168, 0, 0.1252, 53, 17, 
42, 50, 18, -0.5156, 1.7578, 0, 0.1252, 53, 17, 
42, 50, 19, -0.3809, 1.7031, 0, -0.5009, 58, 18, 
42, 50, 20, -0.3906, 1.7461, 0, -0.5009, 107, 20, 
42, 50, 21, -0.4004, 1.7871, 0, -0.5009, 82, 19, 
42, 50, 22, -0.2461, 1.5508, 0, -0.3757, 61, 18, 
42, 50, 23, -0.252, 1.5938, 0, -0.3757, 120, 21, 
42, 50, 24, -0.2598, 1.6367, 0, -0.3757, 109, 20, 
42, 50, 25, -0.3184, 1.6719, 0, -0.3757, 47, 17, 
42, 50, 26, -0.4355, 1.6895, 0, -0.3757, 131, 21, 
42, 50, 27, -0.4473, 1.7324, 0, -0.3757, 210, 23, 
42, 50, 28, -0.459, 1.7734, 0, -0.3757, 111, 20, 
42, 50, 29, -0.2383, 1.5078, 0, -0.2504, 60, 18, 
42, 50, 30, -0.2461, 1.5508, 0, -0.2504, 278, 24, 
42, 50, 31, -0.252, 1.5938, 0, -0.2504, 472, 27, 
42, 50, 32, -0.2598, 1.6367, 0, -0.2504, 344, 25, 
42, 50, 33, -0.2656, 1.6797, 0, -0.2504, 98, 20, 
42, 50, 34, -0.4902, 1.6738, 0, -0.2504, 74, 19, 
42, 50, 35, -0.5039, 1.7168, 0, -0.2504, 207, 23, 
42, 50, 36, -0.5156, 1.7578, 0, -0.2504, 249, 24, 
42, 50, 37, -0.5273, 1.8008, 0, -0.2504, 113, 21, 
42, 50, 38, -0.2207, 3.5273, 0, -0.2504, 27, 14, 
42, 50, 39, -0.2871, 1.5, 0, -0.1252, 83, 19, 
42, 50, 40, -0.2949, 1.543, 0, -0.1252, 374, 26, 
42, 50, 41, -0.3535, 1.5742, 0, -0.1252, 604, 28, 
42, 50, 42, -0.3633, 1.6172, 0, -0.1252, 403, 26, 
42, 50, 43, -0.373, 1.6602, 0, -0.1252, 97, 20, 
42, 50, 44, -0.4902, 1.6738, 0, -0.1252, 111, 20, 
42, 50, 45, -0.5586, 1.6992, 0, -0.1252, 400, 26, 
42, 50, 46, -0.5723, 1.7402, 0, -0.1252, 502, 27, 
42, 50, 47, -0.5273, 1.8008, 0, -0.1252, 230, 24, 
42, 50, 48, -0.4355, 3.4629, 0, -0.1252, 47, 17, 
42, 50, 49, -0.4414, 3.5059, 0, -0.1252, 60, 18, 
42, 50, 50, -0.3359, 3.5625, 0, -0.1252, 30, 15, 
43, 54, 1, -0.1914, 1.5156, 0, 0, 33, 15, 
43, 54, 2, -0.1973, 1.5586, 0, 0, 133, 21, 
43, 54, 3, -0.252, 1.5938, 0, 0, 213, 23, 
43, 54, 4, -0.2598, 1.6367, 0, 0, 158, 22, 
43, 54, 5, -0.2656, 1.6797, 0, 0, 48, 17, 
43, 54, 6, -0.4473, 1.7324, 0, 0, 47, 17, 
43, 54, 7, -0.166, 2.6563, 0, 0, 42, 16, 
43, 54, 8, -0.2539, 2.6934, 0, 0, 48, 17, 
43, 54, 9, -0.1113, 3.5313, 0, 0, 20, 13, 
43, 54, 10, -0.2383, 1.5078, 0, 0.1252, 18, 13, 
43, 54, 11, -0.2461, 1.5508, 0, 0.1252, 72, 19, 
43, 54, 12, -0.252, 1.5938, 0, 0.1252, 94, 20, 
43, 54, 13, -0.2598, 1.6367, 0, 0.1252, 42, 16, 
43, 54, 14, -0.4473, 1.7324, 0, 0.1252, 19, 13, 
43, 54, 15, -0.2187, 3.4844, 0, 0.1252, 23, 14, 
43, 54, 16, -0.2207, 3.5273, 0, 0.1252, 42, 16, 
43, 54, 17, -0.2227, 3.5703, 0, 0.1252, 33, 15, 
43, 54, 18, -0.2461, 1.5508, 0, 0.2504, 23, 14, 
43, 54, 19, -0.252, 1.5938, 0, 0.2504, 31, 15, 
43, 54, 20, -0.2598, 1.6367, 0, 0.2504, 14, 12, 
43, 54, 21, -0.2187, 3.4844, 0, 0.2504, 15, 12, 
43, 54, 22, -0.2207, 3.5273, 0, 0.2504, 31, 15, 
43, 54, 23, -0.3359, 3.5625, 0, 0.2504, 27, 14, 
43, 54, 24, -0.4355, 1.6895, 0, -0.6261, 98, 20, 
43, 54, 25, -0.4473, 1.7324, 0, -0.6261, 125, 21, 
43, 54, 26, -0.5156, 1.7578, 0, -0.6261, 56, 18, 
43, 54, 27, 0.8594, 1.7656, 0, -0.6261, 27, 14, 
43, 54, 28, -0.4355, 1.6895, 0, -0.5009, 72, 19, 
43, 54, 29, -0.5039, 1.7168, 0, -0.5009, 93, 20, 
43, 54, 30, -0.5156, 1.7578, 0, -0.5009, 57, 18, 
43, 54, 31, -0.3516, 1.8418, 0, -0.5009, 30, 15, 
43, 54, 32, -0.3594, 1.8848, 0, -0.5009, 21, 13, 
43, 54, 33, -0.4902, 1.6738, 0, -0.3757, 46, 17, 
43, 54, 34, -0.4473, 1.7324, 0, -0.3757, 122, 21, 
43, 54, 35, -0.459, 1.7734, 0, -0.3757, 98, 20, 
43, 54, 36, -0.4687, 1.8164, 0, -0.3757, 32, 15, 
43, 54, 37, -0.2539, 2.6934, 0, -0.3757, 17, 13, 
43, 54, 38, -0.1914, 1.5156, 0, -0.2504, 38, 16, 
43, 54, 39, -0.1973, 1.5586, 0, -0.2504, 126, 21, 
43, 54, 40, -0.2012, 1.6016, 0, -0.2504, 198, 23, 
43, 54, 41, -0.207, 1.6445, 0, -0.2504, 171, 22, 
43, 54, 42, -0.2129, 1.6875, 0, -0.2504, 82, 19, 
43, 54, 43, -0.2734, 1.7246, 0, -0.2504, 42, 16, 
43, 54, 44, -0.3906, 1.7461, 0, -0.2504, 76, 19, 
43, 54, 45, -0.166, 2.6563, 0, -0.2504, 44, 17, 
43, 54, 46, -0.2539, 2.6934, 0, -0.2504, 55, 17, 
43, 54, 47, -0.2383, 1.5078, 0, -0.1252, 77, 19, 
43, 54, 48, -0.2461, 1.5508, 0, -0.1252, 305, 25, 
43, 54, 49, -0.252, 1.5938, 0, -0.1252, 476, 27, 
43, 54, 50, -0.2598, 1.6367, 0, -0.1252, 346, 25, 
43, 54, 51, -0.2656, 1.6797, 0, -0.1252, 119, 21, 
43, 54, 52, -0.25, 2.6504, 0, -0.1252, 89, 20, 
43, 54, 53, -0.2539, 2.6934, 0, -0.1252, 98, 20, 
43, 54, 54, -0.8184, 5.1719, 0, -0.1252, 16, 12, 
44, 43, 1, -0.2461, 1.5508, 0, 0, 30, 15, 
44, 43, 2, -0.252, 1.5938, 0, 0, 53, 17, 
44, 43, 3, -0.1035, 1.6543, 0, 0, 78, 19, 
44, 43, 4, -0.0527, 1.7012, 0, 0, 160, 22, 
44, 43, 5, -0.0547, 1.7441, 0, 0, 168, 22, 
44, 43, 6, -0.0566, 1.7871, 0, 0, 67, 18, 
44, 43, 7, -0.1973, 1.5586, 0, 0.1252, 62, 18, 
44, 43, 8, -0.2012, 1.6016, 0, 0.1252, 71, 19, 
44, 43, 9, -0.2598, 1.6367, 0, 0.1252, 38, 16, 
44, 43, 10, -0.3184, 1.6719, 0, 0.1252, 32, 15, 
44, 43, 11, -0.2461, 1.5508, 0, 0.2504, 21, 13, 
44, 43, 12, -0.2012, 1.6016, 0, 0.2504, 23, 14, 
44, 43, 13, -0.2598, 1.6367, 0, 0.2504, 17, 13, 
44, 43, 14, -0.2656, 1.6797, 0, 0.2504, 19, 13, 
44, 43, 15, -0.1094, 1.7422, 0, 0.2504, 31, 15, 
44, 43, 16, -0.0566, 1.7871, 0, 0.2504, 45, 17, 
44, 43, 17, -0.0566, 1.832, 0, 0.2504, 35, 16, 
44, 43, 18, -0.1055, 1.6973, 0, 0.3757, 11, 11, 
44, 43, 19, -0.1094, 1.7422, 0, 0.3757, 32, 15, 
44, 43, 20, -0.1113, 1.7852, 0, 0.3757, 54, 17, 
44, 43, 21, -0.1152, 1.8281, 0, 0.3757, 44, 17, 
44, 43, 22, -0.1172, 1.873, 0, 0.3757, 15, 12, 
44, 43, 23, -0.2129, 1.6875, 0, -0.5009, 65, 18, 
44, 43, 24, -0.2187, 1.7324, 0, -0.5009, 75, 19, 
44, 43, 25, -0.168, 1.7813, 0, -0.5009, 35, 16, 
44, 43, 26, 1.0039, 1.7383, 0, -0.5009, 36, 16, 
44, 43, 27, 1.0254, 1.7754, 0, -0.5009, 41, 16, 
44, 43, 28, -0.2656, 1.6797, 0, -0.3757, 68, 18, 
44, 43, 29, -0.2734, 1.7246, 0, -0.3757, 79, 19, 
44, 43, 30, -0.2793, 1.7676, 0, -0.3757, 34, 15, 
44, 43, 31, -0.1465, 1.5645, 0, -0.2504, 37, 16, 
44, 43, 32, -0.1504, 1.6074, 0, -0.2504, 51, 17, 
44, 43, 33, -0.0527, 1.6563, 0, -0.2504, 62, 18, 
44, 43, 34, 0, 1.7012, 0, -0.2504, 132, 21, 
44, 43, 35, 0, 1.7461, 0, -0.2504, 146, 22, 
44, 43, 36, 0, 1.7891, 0, -0.2504, 61, 18, 
44, 43, 37, -0.2461, 1.5508, 0, -0.1252, 106, 20, 
44, 43, 38, -0.252, 1.5938, 0, -0.1252, 138, 21, 
44, 43, 39, -0.1035, 1.6543, 0, -0.1252, 145, 22, 
44, 43, 40, -0.1055, 1.6973, 0, -0.1252, 290, 25, 
44, 43, 41, -0.1094, 1.7422, 0, -0.1252, 312, 25, 
44, 43, 42, -0.0566, 1.7871, 0, -0.1252, 126, 21, 
44, 43, 43, -0.25, 1.9902, 0, -0.5009, 33, 15, 
45, 63, 1, -0.1973, 1.5586, 0, 0, 77, 19, 
45, 63, 2, -0.252, 1.5938, 0, 0, 97, 20, 
45, 63, 3, -0.1035, 1.6543, 0, 0, 171, 22, 
45, 63, 4, -0.0527, 1.7012, 0, 0, 338, 25, 
45, 63, 5, -0.0547, 1.7441, 0, 0, 250, 24, 
45, 63, 6, 0, 1.7891, 0, 0, 74, 19, 
45, 63, 7, 0, 2.6172, 0, 0, 70, 19, 
45, 63, 8, 0, 2.6621, 0, 0, 127, 21, 
45, 63, 9, 0, 2.7051, 0, 0, 86, 19, 
45, 63, 10, -0.1914, 1.5156, 0, 0.1252, 28, 15, 
45, 63, 11, -0.1973, 1.5586, 0, 0.1252, 65, 18, 
45, 63, 12, -0.252, 1.5938, 0, 0.1252, 59, 18, 
45, 63, 13, -0.4141, 1.6055, 0, 0.1252, 18, 13, 
45, 63, 14, 0.0527, 1.7012, 0, 0.1252, 36, 16, 
45, 63, 15, 0, 1.7461, 0, 0.1252, 34, 15, 
45, 63, 16, -0.0566, 1.7871, 0, 0.1252, 25, 14, 
45, 63, 17, 0.082, 2.6172, 0, 0.1252, 41, 16, 
45, 63, 18, 0.084, 2.6602, 0, 0.1252, 57, 18, 
45, 63, 19, 0, 2.7051, 0, 0.1252, 27, 14, 
45, 63, 20, -0.2461, 1.5508, 0, 0.2504, 22, 14, 
45, 63, 21, -0.252, 1.5938, 0, 0.2504, 22, 14, 
45, 63, 22, -0.1562, 1.6504, 0, 0.2504, 28, 15, 
45, 63, 23, -0.1055, 1.6973, 0, 0.2504, 70, 19, 
45, 63, 24, -0.1094, 1.7422, 0, 0.2504, 75, 19, 
45, 63, 25, -0.0566, 1.7871, 0, 0.2504, 28, 15, 
45, 63, 26, -0.1035, 1.6543, 0, 0.3757, 131, 21, 
45, 63, 27, -0.1055, 1.6973, 0, 0.3757, 323, 25, 
45, 63, 28, -0.1094, 1.7422, 0, 0.3757, 284, 25, 
45, 63, 29, -0.1113, 1.7852, 0, 0.3757, 82, 19, 
45, 63, 30, -0.1562, 1.6504, 0, 0.5009, 158, 22, 
45, 63, 31, -0.1055, 1.6973, 0, 0.5009, 388, 26, 
45, 63, 32, -0.1094, 1.7422, 0, 0.5009, 347, 25, 
45, 63, 33, -0.1113, 1.7852, 0, 0.5009, 106, 20, 
45, 63, 34, -0.1562, 1.6504, 0, 0.6261, 69, 18, 
45, 63, 35, -0.1602, 1.6934, 0, 0.6261, 175, 22, 
45, 63, 36, -0.1094, 1.7422, 0, 0.6261, 159, 22, 
45, 63, 37, -0.1113, 1.7852, 0, 0.6261, 51, 17, 
45, 63, 38, 0, 2.0508, 0, -0.5009, 54, 17, 
45, 63, 39, -0.0664, 2.0938, 0, -0.5009, 55, 17, 
45, 63, 40, -0.1035, 1.6543, 0, -0.3757, 50, 17, 
45, 63, 41, -0.1055, 1.6973, 0, -0.3757, 52, 17, 
45, 63, 42, 0.9824, 1.7012, 0, -0.3757, 57, 18, 
45, 63, 43, -0.1973, 1.5586, 0, -0.2504, 73, 19, 
45, 63, 44, -0.252, 1.5938, 0, -0.2504, 67, 18, 
45, 63, 45, 0, 1.6582, 0, -0.2504, 160, 22, 
45, 63, 46, 0, 1.7012, 0, -0.2504, 318, 25, 
45, 63, 47, 0, 1.7461, 0, -0.2504, 227, 24, 
