Frame NO., Target Total, Target NO., X(m), Y(m), Z(m), Velocity(m/s), Intensity, Intensity(Log) 
139, 19, 13, -0.252, 1.5938, 0, -0.2504, 57, 18, 
139, 19, 14, -0.2598, 1.6367, 0, -0.2504, 31, 15, 
139, 19, 15, -0.4941, 1.3516, 0, -0.1252, 37, 16, 
139, 19, 16, -0.418, 1.4238, 0, -0.1252, 58, 18, 
139, 19, 17, -0.2949, 1.543, 0, -0.1252, 104, 20, 
139, 19, 18, -0.3027, 1.5859, 0, -0.1252, 166, 22, 
139, 19, 19, -0.3105, 1.6289, 0, -0.1252, 93, 20, 
140, 6, 1, -0.334, 1.4902, 0, 0.1252, 24, 14, 
140, 6, 2, -0.3437, 1.5332, 0, 0.1252, 35, 16, 
140, 6, 3, -0.3535, 1.5742, 0, 0.1252, 30, 15, 
140, 6, 4, -0.334, 1.4902, 0, -0.1252, 21, 13, 
140, 6, 5, -0.2949, 1.543, 0, -0.1252, 30, 15, 
140, 6, 6, -0.3535, 1.5742, 0, -0.1252, 25, 14, 
141, 18, 1, -0.3711, 1.4355, 0, 0, 32, 15, 
141, 18, 2, -0.2871, 1.5, 0, 0, 46, 17, 
141, 18, 3, -0.2949, 1.543, 0, 0, 56, 18, 
141, 18, 4, -0.252, 1.5938, 0, 0, 53, 17, 
141, 18, 5, -0.207, 1.6445, 0, 0, 30, 15, 
141, 18, 6, -0.2773, 1.457, 0, 0.1252, 56, 18, 
141, 18, 7, -0.334, 1.4902, 0, 0.1252, 128, 21, 
141, 18, 8, -0.2949, 1.543, 0, 0.1252, 154, 22, 
141, 18, 9, -0.252, 1.5938, 0, 0.1252, 143, 22, 
141, 18, 10, -0.2598, 1.6367, 0, 0.1252, 84, 19, 
141, 18, 11, -0.334, 1.4902, 0, 0.2504, 48, 17, 
141, 18, 12, -0.2949, 1.543, 0, 0.2504, 57, 18, 
141, 18, 13, -0.3027, 1.5859, 0, 0.2504, 54, 17, 
141, 18, 14, -0.2598, 1.6367, 0, 0.2504, 32, 15, 
141, 18, 15, -0.4941, 1.3516, 0, -0.1252, 50, 17, 
141, 18, 16, -0.334, 1.4902, 0, -0.1252, 49, 17, 
141, 18, 17, -0.2949, 1.543, 0, -0.1252, 58, 18, 
141, 18, 18, -0.252, 1.5938, 0, -0.1252, 51, 17, 
142, 13, 1, -0.2383, 1.5078, 0, 0, 35, 16, 
142, 13, 2, -0.2461, 1.5508, 0, 0, 78, 19, 
142, 13, 3, -0.252, 1.5938, 0, 0, 82, 19, 
142, 13, 4, -0.3711, 1.4355, 0, 0.1252, 44, 17, 
142, 13, 5, -0.2871, 1.5, 0, 0.1252, 88, 19, 
142, 13, 6, -0.2461, 1.5508, 0, 0.1252, 166, 22, 
142, 13, 7, -0.252, 1.5938, 0, 0.1252, 170, 22, 
142, 13, 8, -0.207, 1.6445, 0, 0.1252, 59, 18, 
142, 13, 9, -0.334, 1.4902, 0, 0.2504, 36, 16, 
142, 13, 10, -0.2461, 1.5508, 0, 0.2504, 68, 18, 
142, 13, 11, -0.252, 1.5938, 0, 0.2504, 70, 19, 
142, 13, 12, -0.584, 1.5977, 0, -0.1252, 65, 18, 
142, 13, 13, -0.6738, 1.5156, 0, 0.1252, 50, 17, 
143, 17, 1, -0.334, 1.4902, 0, 0, 42, 16, 
143, 17, 2, -0.2949, 1.543, 0, 0, 49, 17, 
143, 17, 3, -0.252, 1.5938, 0, 0, 73, 19, 
143, 17, 4, -0.2598, 1.6367, 0, 0, 41, 16, 
143, 17, 5, -0.3711, 1.4355, 0, 0.1252, 55, 17, 
143, 17, 6, -0.334, 1.4902, 0, 0.1252, 98, 20, 
143, 17, 7, -0.2949, 1.543, 0, 0.1252, 167, 22, 
143, 17, 8, -0.3027, 1.5859, 0, 0.1252, 276, 24, 
143, 17, 9, -0.3105, 1.6289, 0, 0.1252, 172, 22, 
143, 17, 10, -0.334, 1.4902, 0, 0.2504, 36, 16, 
143, 17, 11, -0.2949, 1.543, 0, 0.2504, 60, 18, 
143, 17, 12, -0.3027, 1.5859, 0, 0.2504, 99, 20, 
143, 17, 13, -0.3633, 1.6172, 0, 0.2504, 61, 18, 
143, 17, 14, -0.2949, 1.543, 0, -0.1252, 86, 19, 
143, 17, 15, -0.3027, 1.5859, 0, -0.1252, 152, 22, 
143, 17, 16, -0.3633, 1.6172, 0, -0.1252, 110, 20, 
143, 17, 17, -0.8281, 1.4355, 0, 0, 33, 15, 
144, 14, 1, -0.334, 1.4902, 0, 0, 31, 15, 
144, 14, 2, -0.3437, 1.5332, 0, 0, 37, 16, 
144, 14, 3, -0.3027, 1.5859, 0, 0, 22, 14, 
144, 14, 4, -0.3809, 1.4785, 0, 0.1252, 70, 19, 
144, 14, 5, -0.3926, 1.5215, 0, 0.1252, 87, 19, 
144, 14, 6, -0.4043, 1.5625, 0, 0.1252, 64, 18, 
144, 14, 7, -0.2871, 1.5, 0, -0.2504, 42, 16, 
144, 14, 8, -0.2949, 1.543, 0, -0.2504, 50, 17, 
144, 14, 9, -0.3027, 1.5859, 0, -0.2504, 34, 15, 
144, 14, 10, -0.3711, 1.4355, 0, -0.1252, 47, 17, 
144, 14, 11, -0.334, 1.4902, 0, -0.1252, 123, 21, 
144, 14, 12, -0.3437, 1.5332, 0, -0.1252, 150, 22, 
144, 14, 13, -0.3535, 1.5742, 0, -0.1252, 98, 20, 
144, 14, 14, -0.4141, 1.6055, 0, -0.1252, 46, 17, 
145, 24, 1, -0.418, 1.4238, 0, 0, 54, 17, 
145, 24, 2, -0.334, 1.4902, 0, 0, 86, 19, 
145, 24, 3, -0.2949, 1.543, 0, 0, 145, 22, 
145, 24, 4, -0.3027, 1.5859, 0, 0, 143, 22, 
145, 24, 5, -0.3105, 1.6289, 0, 0, 61, 18, 
145, 24, 6, -0.4941, 1.3516, 0, 0.1252, 76, 19, 
145, 24, 7, -0.6035, 1.3555, 0, 0.1252, 60, 18, 
145, 24, 8, -0.334, 1.4902, 0, 0.1252, 57, 18, 
145, 24, 9, -0.3437, 1.5332, 0, 0.1252, 148, 22, 
145, 24, 10, -0.3535, 1.5742, 0, 0.1252, 191, 23, 
145, 24, 11, -0.3633, 1.6172, 0, 0.1252, 107, 20, 
145, 24, 12, -0.3437, 1.5332, 0, 0.2504, 48, 17, 
145, 24, 13, -0.3535, 1.5742, 0, 0.2504, 63, 18, 
145, 24, 14, -0.3633, 1.6172, 0, 0.2504, 36, 16, 
145, 24, 15, -0.3242, 1.4473, 0, -0.2504, 27, 14, 
145, 24, 16, -0.2871, 1.5, 0, -0.2504, 75, 19, 
145, 24, 17, -0.2949, 1.543, 0, -0.2504, 141, 22, 
145, 24, 18, -0.252, 1.5938, 0, -0.2504, 153, 22, 
145, 24, 19, -0.2598, 1.6367, 0, -0.2504, 72, 19, 
145, 24, 20, -0.3242, 1.4473, 0, -0.1252, 70, 19, 
145, 24, 21, -0.334, 1.4902, 0, -0.1252, 205, 23, 
145, 24, 22, -0.3437, 1.5332, 0, -0.1252, 396, 26, 
145, 24, 23, -0.3535, 1.5742, 0, -0.1252, 434, 26, 
145, 24, 24, -0.3633, 1.6172, 0, -0.1252, 210, 23, 
146, 19, 1, -0.4941, 1.3516, 0, 0, 49, 17, 
146, 19, 2, -0.4629, 1.4082, 0, 0, 56, 18, 
146, 19, 3, -0.3809, 1.4785, 0, 0, 57, 18, 
146, 19, 4, -0.2949, 1.543, 0, 0, 61, 18, 
146, 19, 5, -0.3027, 1.5859, 0, 0, 61, 18, 
146, 19, 6, -0.3633, 1.6172, 0, 0, 37, 16, 
146, 19, 7, -0.4941, 1.3516, 0, 0.1252, 100, 20, 
146, 19, 8, -0.5566, 1.375, 0, 0.1252, 73, 19, 
146, 19, 9, -0.3437, 1.5332, 0, 0.1252, 51, 17, 
146, 19, 10, -0.5391, 1.334, 0, 0.2504, 41, 16, 
146, 19, 11, -0.2871, 1.5, 0, -0.2504, 44, 17, 
146, 19, 12, -0.2461, 1.5508, 0, -0.2504, 56, 18, 
146, 19, 13, -0.252, 1.5938, 0, -0.2504, 54, 17, 
146, 19, 14, -0.2598, 1.6367, 0, -0.2504, 28, 15, 
146, 19, 15, -0.3242, 1.4473, 0, -0.1252, 47, 17, 
146, 19, 16, -0.334, 1.4902, 0, -0.1252, 118, 21, 
146, 19, 17, -0.3437, 1.5332, 0, -0.1252, 153, 22, 
146, 19, 18, -0.3027, 1.5859, 0, -0.1252, 154, 22, 
146, 19, 19, -0.3105, 1.6289, 0, -0.1252, 81, 19, 
147, 23, 1, -0.5391, 1.334, 0, 0, 24, 14, 
147, 23, 2, -0.6035, 1.3555, 0, 0, 24, 14, 
147, 23, 3, -0.1914, 1.5156, 0, 0, 17, 13, 
147, 23, 4, -0.2461, 1.5508, 0, 0, 38, 16, 
147, 23, 5, -0.3027, 1.5859, 0, 0, 41, 16, 
147, 23, 6, -0.3105, 1.6289, 0, 0, 19, 13, 
147, 23, 7, -0.4941, 1.3516, 0, 0.1252, 79, 19, 
147, 23, 8, -0.4629, 1.4082, 0, 0.1252, 98, 20, 
147, 23, 9, -0.4297, 1.4648, 0, 0.1252, 77, 19, 
147, 23, 10, -0.3437, 1.5332, 0, 0.1252, 81, 19, 
147, 23, 11, -0.3027, 1.5859, 0, 0.1252, 77, 19, 
147, 23, 12, -0.3242, 1.4473, 0, -0.2504, 23, 14, 
147, 23, 13, -0.2871, 1.5, 0, -0.2504, 32, 15, 
147, 23, 14, -0.2461, 1.5508, 0, -0.2504, 50, 17, 
147, 23, 15, -0.252, 1.5938, 0, -0.2504, 50, 17, 
147, 23, 16, -0.207, 1.6445, 0, -0.2504, 22, 14, 
147, 23, 17, -0.4941, 1.3516, 0, -0.1252, 41, 16, 
147, 23, 18, -0.418, 1.4238, 0, -0.1252, 74, 19, 
147, 23, 19, -0.334, 1.4902, 0, -0.1252, 98, 20, 
147, 23, 20, -0.2949, 1.543, 0, -0.1252, 146, 22, 
147, 23, 21, -0.3027, 1.5859, 0, -0.1252, 148, 22, 
147, 23, 22, -0.3105, 1.6289, 0, -0.1252, 65, 18, 
147, 23, 23, -0.7148, 1.3496, 0, 0, 15, 12, 
148, 7, 1, -0.334, 1.4902, 0, 0.1252, 36, 16, 
148, 7, 2, -0.2949, 1.543, 0, 0.1252, 58, 18, 
148, 7, 3, -0.3027, 1.5859, 0, 0.1252, 55, 17, 
148, 7, 4, -0.3105, 1.6289, 0, 0.1252, 25, 14, 
148, 7, 5, -0.334, 1.4902, 0, -0.1252, 31, 15, 
148, 7, 6, -0.2949, 1.543, 0, -0.1252, 48, 17, 
148, 7, 7, -0.3027, 1.5859, 0, -0.1252, 45, 17, 
149, 6, 1, -0.3242, 1.4473, 0, 0.1252, 41, 16, 
149, 6, 2, -0.334, 1.4902, 0, 0.1252, 80, 19, 
149, 6, 3, -0.2461, 1.5508, 0, 0.1252, 60, 18, 
149, 6, 4, -0.2012, 1.6016, 0, 0.1252, 59, 18, 
149, 6, 5, -0.4766, 1.4512, 0, -0.1252, 61, 18, 
149, 6, 6, -0.6543, 1.6172, 0, -0.1252, 70, 19, 
150, 19, 1, -0.3711, 1.4355, 0, 0, 35, 16, 
150, 19, 2, -0.2871, 1.5, 0, 0, 56, 18, 
150, 19, 3, -0.2461, 1.5508, 0, 0, 87, 19, 
150, 19, 4, -0.252, 1.5938, 0, 0, 93, 20, 
150, 19, 5, -0.2598, 1.6367, 0, 0, 43, 16, 
150, 19, 6, -0.3242, 1.4473, 0, 0.1252, 74, 19, 
150, 19, 7, -0.334, 1.4902, 0, 0.1252, 167, 22, 
150, 19, 8, -0.2949, 1.543, 0, 0.1252, 239, 24, 
150, 19, 9, -0.3027, 1.5859, 0, 0.1252, 223, 24, 
150, 19, 10, -0.2598, 1.6367, 0, 0.1252, 84, 19, 
150, 19, 11, -0.3242, 1.4473, 0, 0.2504, 28, 15, 
150, 19, 12, -0.334, 1.4902, 0, 0.2504, 61, 18, 
150, 19, 13, -0.2949, 1.543, 0, 0.2504, 90, 20, 
150, 19, 14, -0.3027, 1.5859, 0, 0.2504, 87, 19, 
150, 19, 15, -0.2598, 1.6367, 0, 0.2504, 34, 15, 
150, 19, 16, -0.2949, 1.543, 0, -0.2504, 31, 15, 
150, 19, 17, -0.334, 1.4902, 0, -0.1252, 71, 19, 
150, 19, 18, -0.3437, 1.5332, 0, -0.1252, 95, 20, 
150, 19, 19, -0.3027, 1.5859, 0, -0.1252, 67, 18, 
151, 21, 1, -0.2773, 1.457, 0, 0, 18, 13, 
151, 21, 2, -0.2871, 1.5, 0, 0, 59, 18, 
151, 21, 3, -0.2949, 1.543, 0, 0, 91, 20, 
151, 21, 4, -0.3027, 1.5859, 0, 0, 89, 20, 
151, 21, 5, -0.2598, 1.6367, 0, 0, 52, 17, 
151, 21, 6, -0.3711, 1.4355, 0, 0.1252, 86, 19, 
151, 21, 7, -0.334, 1.4902, 0, 0.1252, 212, 23, 
151, 21, 8, -0.2949, 1.543, 0, 0.1252, 316, 25, 
151, 21, 9, -0.3027, 1.5859, 0, 0.1252, 312, 25, 
151, 21, 10, -0.2598, 1.6367, 0, 0.1252, 170, 22, 
151, 21, 11, -0.2129, 1.6875, 0, 0.1252, 39, 16, 
151, 21, 12, -0.3711, 1.4355, 0, 0.2504, 31, 15, 
151, 21, 13, -0.334, 1.4902, 0, 0.2504, 76, 19, 
151, 21, 14, -0.3437, 1.5332, 0, 0.2504, 114, 21, 
151, 21, 15, -0.3027, 1.5859, 0, 0.2504, 112, 21, 
151, 21, 16, -0.3105, 1.6289, 0, 0.2504, 61, 18, 
151, 21, 17, -0.418, 1.4238, 0, -0.1252, 59, 18, 
151, 21, 18, -0.334, 1.4902, 0, -0.1252, 112, 21, 
151, 21, 19, -0.2949, 1.543, 0, -0.1252, 162, 22, 
151, 21, 20, -0.3027, 1.5859, 0, -0.1252, 161, 22, 
151, 21, 21, -0.2598, 1.6367, 0, -0.1252, 84, 19, 
152, 14, 1, -0.2949, 1.543, 0, 0, 22, 14, 
152, 14, 2, -0.252, 1.5938, 0, 0, 32, 15, 
152, 14, 3, -0.207, 1.6445, 0, 0, 19, 13, 
152, 14, 4, -0.2949, 1.543, 0, 0.1252, 51, 17, 
152, 14, 5, -0.3027, 1.5859, 0, 0.1252, 108, 20, 
152, 14, 6, -0.3105, 1.6289, 0, 0.1252, 77, 19, 
152, 14, 7, -0.2871, 1.5, 0, -0.2504, 15, 12, 
152, 14, 8, -0.2461, 1.5508, 0, -0.2504, 26, 14, 
152, 14, 9, -0.252, 1.5938, 0, -0.2504, 51, 17, 
152, 14, 10, -0.2598, 1.6367, 0, -0.2504, 35, 16, 
152, 14, 11, -0.334, 1.4902, 0, -0.1252, 50, 17, 
152, 14, 12, -0.2949, 1.543, 0, -0.1252, 81, 19, 
152, 14, 13, -0.3027, 1.5859, 0, -0.1252, 158, 22, 
152, 14, 14, -0.3105, 1.6289, 0, -0.1252, 109, 20, 
153, 17, 1, -0.2383, 1.5078, 0, 0, 23, 14, 
153, 17, 2, -0.2949, 1.543, 0, 0, 70, 19, 
153, 17, 3, -0.3027, 1.5859, 0, 0, 81, 19, 
153, 17, 4, -0.2598, 1.6367, 0, 0, 37, 16, 
153, 17, 5, -0.3437, 1.5332, 0, 0.1252, 102, 20, 
153, 17, 6, -0.3535, 1.5742, 0, 0.1252, 148, 22, 
153, 17, 7, -0.3633, 1.6172, 0, 0.1252, 86, 19, 
153, 17, 8, -0.3437, 1.5332, 0, 0.2504, 33, 15, 
153, 17, 9, -0.3535, 1.5742, 0, 0.2504, 49, 17, 
153, 17, 10, -0.2383, 1.5078, 0, -0.2504, 24, 14, 
153, 17, 11, -0.2461, 1.5508, 0, -0.2504, 77, 19, 
153, 17, 12, -0.252, 1.5938, 0, -0.2504, 98, 20, 
153, 17, 13, -0.2598, 1.6367, 0, -0.2504, 48, 17, 
153, 17, 14, -0.2871, 1.5, 0, -0.1252, 68, 18, 
153, 17, 15, -0.2949, 1.543, 0, -0.1252, 221, 23, 
153, 17, 16, -0.3027, 1.5859, 0, -0.1252, 283, 25, 
153, 17, 17, -0.3105, 1.6289, 0, -0.1252, 144, 22, 
154, 11, 1, -0.4941, 1.3516, 0, 0, 35, 16, 
154, 11, 2, -0.5566, 1.375, 0, 0, 31, 15, 
154, 11, 3, -0.3535, 1.5742, 0, 0, 21, 13, 
154, 11, 4, -0.4941, 1.3516, 0, 0.1252, 80, 19, 
154, 11, 5, -0.5098, 1.3926, 0, 0.1252, 75, 19, 
154, 11, 6, -0.5391, 1.334, 0, 0.2504, 32, 15, 
154, 11, 7, -0.5566, 1.375, 0, 0.2504, 30, 15, 
154, 11, 8, -0.418, 1.4238, 0, -0.1252, 33, 15, 
154, 11, 9, -0.4766, 1.4512, 0, -0.1252, 31, 15, 
154, 11, 10, -0.2949, 1.543, 0, -0.1252, 38, 16, 
154, 11, 11, -0.3027, 1.5859, 0, -0.1252, 50, 17, 
155, 15, 1, -0.4941, 1.3516, 0, 0, 20, 13, 
155, 15, 2, -0.5566, 1.375, 0, 0, 24, 14, 
155, 15, 3, -0.2949, 1.543, 0, 0, 23, 14, 
155, 15, 4, -0.3027, 1.5859, 0, 0, 28, 15, 
155, 15, 5, -0.5391, 1.334, 0, 0.1252, 55, 17, 
155, 15, 6, -0.5566, 1.375, 0, 0.1252, 69, 18, 
155, 15, 7, -0.4766, 1.4512, 0, 0.1252, 42, 16, 
155, 15, 8, -0.2949, 1.543, 0, 0.1252, 57, 18, 
155, 15, 9, -0.3027, 1.5859, 0, 0.1252, 74, 19, 
155, 15, 10, -0.3105, 1.6289, 0, 0.1252, 44, 17, 
155, 15, 11, -0.5098, 1.3926, 0, -0.1252, 26, 14, 
155, 15, 12, -0.3809, 1.4785, 0, -0.1252, 34, 15, 
155, 15, 13, -0.2949, 1.543, 0, -0.1252, 96, 20, 
155, 15, 14, -0.3027, 1.5859, 0, -0.1252, 121, 21, 
155, 15, 15, -0.3105, 1.6289, 0, -0.1252, 62, 18, 
156, 4, 1, -0.2949, 1.543, 0, 0.1252, 36, 16, 
156, 4, 2, -0.3027, 1.5859, 0, 0.1252, 38, 16, 
156, 4, 3, -0.2461, 1.5508, 0, -0.1252, 27, 14, 
156, 4, 4, -0.3027, 1.5859, 0, -0.1252, 30, 15, 
157, 11, 1, -0.2949, 1.543, 0, 0, 36, 16, 
157, 11, 2, -0.3027, 1.5859, 0, 0, 45, 17, 
157, 11, 3, -0.3633, 1.6172, 0, 0, 26, 14, 
157, 11, 4, -0.2461, 1.5508, 0, 0.1252, 93, 20, 
157, 11, 5, -0.3027, 1.5859, 0, 0.1252, 120, 21, 
157, 11, 6, -0.2598, 1.6367, 0, 0.1252, 64, 18, 
157, 11, 7, -0.2949, 1.543, 0, 0.2504, 34, 15, 
157, 11, 8, -0.3027, 1.5859, 0, 0.2504, 44, 17, 
157, 11, 9, -0.5391, 1.334, 0, -0.1252, 59, 18, 
157, 11, 10, -0.5566, 1.375, 0, -0.1252, 63, 18, 
157, 11, 11, -0.252, 1.5938, 0, -0.1252, 48, 17, 
158, 21, 1, -0.4941, 1.3516, 0, 0, 42, 16, 
158, 21, 2, -0.4629, 1.4082, 0, 0, 53, 17, 
158, 21, 3, -0.4297, 1.4648, 0, 0, 46, 17, 
158, 21, 4, -0.2949, 1.543, 0, 0, 71, 19, 
158, 21, 5, -0.252, 1.5938, 0, 0, 88, 19, 
158, 21, 6, -0.2598, 1.6367, 0, 0, 44, 17, 
158, 21, 7, -0.334, 1.4902, 0, 0.1252, 63, 18, 
158, 21, 8, -0.2949, 1.543, 0, 0.1252, 161, 22, 
158, 21, 9, -0.3027, 1.5859, 0, 0.1252, 236, 24, 
158, 21, 10, -0.3105, 1.6289, 0, 0.1252, 140, 21, 
158, 21, 11, -0.334, 1.4902, 0, 0.2504, 23, 14, 
158, 21, 12, -0.2949, 1.543, 0, 0.2504, 61, 18, 
158, 21, 13, -0.3027, 1.5859, 0, 0.2504, 89, 20, 
158, 21, 14, -0.3105, 1.6289, 0, 0.2504, 52, 17, 
158, 21, 15, -0.5098, 1.3926, 0, -0.2504, 39, 16, 
158, 21, 16, -0.4941, 1.3516, 0, -0.1252, 87, 19, 
158, 21, 17, -0.5566, 1.375, 0, -0.1252, 95, 20, 
158, 21, 18, -0.668, 1.373, 0, -0.1252, 48, 17, 
158, 21, 19, -0.2461, 1.5508, 0, -0.1252, 42, 16, 
158, 21, 20, -0.3027, 1.5859, 0, -0.1252, 85, 19, 
158, 21, 21, -0.4141, 1.6055, 0, -0.1252, 72, 19, 
159, 21, 1, -0.4805, 1.3105, 0, 0, 43, 16, 
159, 21, 2, -0.4941, 1.3516, 0, 0, 91, 20, 
159, 21, 3, -0.5566, 1.375, 0, 0, 64, 18, 
159, 21, 4, -0.4297, 1.4648, 0, 0, 29, 15, 
159, 21, 5, -0.3926, 1.5215, 0, 0, 49, 17, 
159, 21, 6, -0.4531, 1.5488, 0, 0, 39, 16, 
159, 21, 7, -0.3809, 1.4785, 0, 0.1252, 53, 17, 
159, 21, 8, -0.3437, 1.5332, 0, 0.1252, 101, 20, 
159, 21, 9, -0.3027, 1.5859, 0, 0.1252, 114, 21, 
159, 21, 10, -0.2598, 1.6367, 0, 0.1252, 43, 16, 
159, 21, 11, -0.3437, 1.5332, 0, 0.2504, 38, 16, 
159, 21, 12, -0.3027, 1.5859, 0, 0.2504, 42, 16, 
159, 21, 13, -0.4355, 1.3262, 0, -0.2504, 43, 16, 
159, 21, 14, -0.4492, 1.3672, 0, -0.2504, 99, 20, 
159, 21, 15, -0.5098, 1.3926, 0, -0.2504, 81, 19, 
159, 21, 16, -0.3926, 1.5215, 0, -0.2504, 24, 14, 
159, 21, 17, -0.4531, 1.5488, 0, -0.2504, 30, 15, 
159, 21, 18, -0.4805, 1.3105, 0, -0.1252, 79, 19, 
159, 21, 19, -0.5391, 1.334, 0, -0.1252, 171, 22, 
159, 21, 20, -0.5566, 1.375, 0, -0.1252, 124, 21, 
159, 21, 21, -0.4043, 1.5625, 0, -0.1252, 63, 18, 
160, 40, 1, -0.3711, 1.4355, 0, 0, 51, 17, 
160, 40, 2, -0.2871, 1.5, 0, 0, 64, 18, 
160, 40, 3, -0.2461, 1.5508, 0, 0, 115, 21, 
160, 40, 4, -0.3027, 1.5859, 0, 0, 167, 22, 
160, 40, 5, -0.3105, 1.6289, 0, 0, 94, 20, 
160, 40, 6, -0.291, 3.084, 0, 0, 30, 15, 
160, 40, 7, -0.2949, 3.127, 0, 0, 28, 15, 
160, 40, 8, -0.3711, 1.4355, 0, 0.1252, 68, 18, 
160, 40, 9, -0.4297, 1.4648, 0, 0.1252, 167, 22, 
160, 40, 10, -0.3437, 1.5332, 0, 0.1252, 351, 25, 
160, 40, 11, -0.3535, 1.5742, 0, 0.1252, 466, 27, 
160, 40, 12, -0.3105, 1.6289, 0, 0.1252, 251, 24, 
160, 40, 13, -0.4297, 1.4648, 0, 0.2504, 66, 18, 
160, 40, 14, -0.3926, 1.5215, 0, 0.2504, 147, 22, 
160, 40, 15, -0.3535, 1.5742, 0, 0.2504, 192, 23, 
160, 40, 16, -0.3633, 1.6172, 0, 0.2504, 110, 20, 
160, 40, 17, -0.459, 1.7734, 0, 0.3757, 38, 16, 
160, 40, 18, -0.4687, 1.8164, 0, 0.3757, 39, 16, 
160, 40, 19, -0.4805, 1.3105, 0, -0.3757, 55, 17, 
160, 40, 20, -0.4941, 1.3516, 0, -0.3757, 46, 17, 
160, 40, 21, -0.5098, 1.3926, 0, -0.3757, 24, 14, 
160, 40, 22, -0.4766, 1.4512, 0, -0.3757, 27, 14, 
160, 40, 23, -0.4805, 1.3105, 0, -0.2504, 107, 20, 
160, 40, 24, -0.4941, 1.3516, 0, -0.2504, 112, 21, 
160, 40, 25, -0.2773, 1.457, 0, -0.2504, 35, 16, 
160, 40, 26, -0.334, 1.4902, 0, -0.2504, 110, 20, 
160, 40, 27, -0.3437, 1.5332, 0, -0.2504, 114, 21, 
160, 40, 28, -0.3535, 1.5742, 0, -0.2504, 78, 19, 
160, 40, 29, -0.291, 3.084, 0, -0.2504, 44, 17, 
160, 40, 30, -0.1973, 3.1348, 0, -0.2504, 39, 16, 
160, 40, 31, -0.5234, 1.2949, 0, -0.1252, 91, 20, 
160, 40, 32, -0.5391, 1.334, 0, -0.1252, 103, 20, 
160, 40, 33, -0.3711, 1.4355, 0, -0.1252, 116, 21, 
160, 40, 34, -0.3809, 1.4785, 0, -0.1252, 274, 24, 
160, 40, 35, -0.3926, 1.5215, 0, -0.1252, 258, 24, 
160, 40, 36, -0.3535, 1.5742, 0, -0.1252, 200, 23, 
160, 40, 37, -0.3633, 1.6172, 0, -0.1252, 96, 20, 
160, 40, 38, -0.3867, 3.0742, 0, -0.1252, 62, 18, 
160, 40, 39, -0.2949, 3.127, 0, -0.1252, 58, 18, 
160, 40, 40, -0.6953, 1.3105, 0, -0.2504, 31, 15, 
161, 39, 1, -0.5234, 1.2949, 0, 0, 132, 21, 
161, 39, 2, -0.5391, 1.334, 0, 0, 124, 21, 
161, 39, 3, -0.334, 1.4902, 0, 0, 125, 21, 
161, 39, 4, -0.2949, 1.543, 0, 0, 310, 25, 
161, 39, 5, -0.3027, 1.5859, 0, 0, 509, 27, 
161, 39, 6, -0.3105, 1.6289, 0, 0, 367, 26, 
161, 39, 7, -0.373, 1.6602, 0, 0, 134, 21, 
161, 39, 8, -0.2773, 1.457, 0, 0.1252, 74, 19, 
161, 39, 9, -0.334, 1.4902, 0, 0.1252, 266, 24, 
161, 39, 10, -0.3437, 1.5332, 0, 0.1252, 275, 24, 
161, 39, 11, -0.4141, 1.6055, 0, 0.1252, 208, 23, 
161, 39, 12, -0.4258, 1.6484, 0, 0.1252, 173, 22, 
161, 39, 13, -0.3809, 1.4785, 0, 0.2504, 148, 22, 
161, 39, 14, -0.3926, 1.5215, 0, 0.2504, 180, 23, 
161, 39, 15, -0.4141, 1.6055, 0, 0.2504, 95, 20, 
161, 39, 16, -0.4258, 1.6484, 0, 0.2504, 103, 20, 
161, 39, 17, -0.5078, 1.2539, 0, -0.3757, 35, 16, 
161, 39, 18, -0.4805, 1.3105, 0, -0.3757, 85, 19, 
161, 39, 19, -0.4941, 1.3516, 0, -0.3757, 111, 20, 
161, 39, 20, -0.5098, 1.3926, 0, -0.3757, 107, 20, 
161, 39, 21, -0.4766, 1.4512, 0, -0.3757, 69, 18, 
161, 39, 22, -0.3437, 1.5332, 0, -0.3757, 57, 18, 
161, 39, 23, -0.252, 1.5938, 0, -0.3757, 74, 19, 
161, 39, 24, -0.2598, 1.6367, 0, -0.3757, 43, 16, 
161, 39, 25, -0.4648, 1.2695, 0, -0.2504, 101, 20, 
161, 39, 26, -0.4805, 1.3105, 0, -0.2504, 253, 24, 
161, 39, 27, -0.4941, 1.3516, 0, -0.2504, 232, 24, 
161, 39, 28, -0.4629, 1.4082, 0, -0.2504, 89, 20, 
161, 39, 29, -0.2383, 1.5078, 0, -0.2504, 131, 21, 
161, 39, 30, -0.2461, 1.5508, 0, -0.2504, 408, 26, 
161, 39, 31, -0.252, 1.5938, 0, -0.2504, 561, 27, 
161, 39, 32, -0.2598, 1.6367, 0, -0.2504, 315, 25, 
161, 39, 33, -0.5234, 1.2949, 0, -0.1252, 294, 25, 
161, 39, 34, -0.5391, 1.334, 0, -0.1252, 257, 24, 
161, 39, 35, -0.418, 1.4238, 0, -0.1252, 104, 20, 
161, 39, 36, -0.334, 1.4902, 0, -0.1252, 264, 24, 
161, 39, 37, -0.2949, 1.543, 0, -0.1252, 719, 29, 
161, 39, 38, -0.3027, 1.5859, 0, -0.1252, 961, 30, 
161, 39, 39, -0.3105, 1.6289, 0, -0.1252, 549, 27, 
