Frame NO., Target Total, Target NO., X(m), Y(m), Z(m), Velocity(m/s), Intensity, Intensity(Log) 
72, 29, 14, 0.5313, 1.6172, 0, 0.2504, 151, 22, 
72, 29, 15, 0.5996, 1.6387, 0, 0.2504, 210, 23, 
72, 29, 16, 0.6699, 1.6582, 0, 0.2504, 146, 22, 
72, 29, 17, 0.5723, 1.7402, 0, 0.2504, 220, 23, 
72, 29, 18, 0.5859, 1.7813, 0, 0.2504, 423, 26, 
72, 29, 19, 0.6602, 1.8027, 0, 0.2504, 394, 26, 
72, 29, 20, 0.5313, 1.6172, 0, 0.3757, 39, 16, 
72, 29, 21, 0.5449, 1.6582, 0, 0.3757, 46, 17, 
72, 29, 22, 0.459, 1.7734, 0, 0.3757, 50, 17, 
72, 29, 23, 0.5859, 1.7813, 0, 0.3757, 97, 20, 
72, 29, 24, 0.5996, 1.8242, 0, 0.3757, 88, 19, 
72, 29, 25, 0.6484, 2.8945, 0, -0.2504, 29, 15, 
72, 29, 26, 0.6445, 1.7617, 0, -0.1252, 50, 17, 
72, 29, 27, 0.6602, 1.8027, 0, -0.1252, 46, 17, 
72, 29, 28, 0.5566, 2.9141, 0, -0.1252, 52, 17, 
72, 29, 29, 0.5645, 2.957, 0, -0.1252, 44, 17, 
73, 28, 1, 0.5449, 1.6582, 0, 0, 95, 20, 
73, 28, 2, 0.7266, 1.6348, 0, 0, 146, 22, 
73, 28, 3, 0.7441, 1.6738, 0, 0, 178, 23, 
73, 28, 4, 0.6445, 1.7617, 0, 0, 217, 23, 
73, 28, 5, 0.6602, 1.8027, 0, 0, 256, 24, 
73, 28, 6, 0.6758, 1.8438, 0, 0, 136, 21, 
73, 28, 7, 0.584, 1.5977, 0, 0.1252, 133, 21, 
73, 28, 8, 0.5996, 1.6387, 0, 0.1252, 187, 23, 
73, 28, 9, 0.7266, 1.6348, 0, 0.1252, 290, 25, 
73, 28, 10, 0.6875, 1.6992, 0, 0.1252, 349, 25, 
73, 28, 11, 0.6445, 1.7617, 0, 0.1252, 426, 26, 
73, 28, 12, 0.6602, 1.8027, 0, 0.1252, 498, 27, 
73, 28, 13, 0.6758, 1.8438, 0, 0.1252, 265, 24, 
73, 28, 14, 0.584, 1.5977, 0, 0.2504, 120, 21, 
73, 28, 15, 0.6543, 1.6172, 0, 0.2504, 124, 21, 
73, 28, 16, 0.7266, 1.6348, 0, 0.2504, 154, 22, 
73, 28, 17, 0.6875, 1.6992, 0, 0.2504, 185, 23, 
73, 28, 18, 0.5859, 1.7813, 0, 0.2504, 279, 24, 
73, 28, 19, 0.5996, 1.8242, 0, 0.2504, 343, 25, 
73, 28, 20, 0.6133, 1.8652, 0, 0.2504, 183, 23, 
73, 28, 21, 0.5313, 1.6172, 0, 0.3757, 36, 16, 
73, 28, 22, 0.5039, 1.7168, 0, 0.3757, 28, 15, 
73, 28, 23, 0.459, 1.7734, 0, 0.3757, 29, 15, 
73, 28, 24, 0.5273, 1.8008, 0, 0.3757, 40, 16, 
73, 28, 25, 0.5391, 1.8418, 0, 0.3757, 52, 17, 
73, 28, 26, 0.5586, 1.6992, 0, -0.1252, 30, 15, 
73, 28, 27, 0.5723, 1.7402, 0, -0.1252, 32, 15, 
73, 28, 28, 0.5566, 2.9141, 0, -0.1252, 35, 16, 
74, 9, 1, 0.584, 1.5977, 0, 0, 60, 18, 
74, 9, 2, 0.5996, 1.6387, 0, 0, 46, 17, 
74, 9, 3, 0.5313, 1.6172, 0, 0.1252, 140, 21, 
74, 9, 4, 0.5996, 1.6387, 0, 0.1252, 119, 21, 
74, 9, 5, 0.7031, 1.7383, 0, 0.1252, 64, 18, 
74, 9, 6, 0.7207, 1.7793, 0, 0.1252, 85, 19, 
74, 9, 7, 0.5313, 1.6172, 0, 0.2504, 53, 17, 
74, 9, 8, 0.5449, 1.6582, 0, 0.2504, 45, 17, 
74, 9, 9, -0.1719, 0.3535, 0, -0.3757, 19, 13, 
75, 21, 1, 0.5703, 1.5566, 0, 0, 71, 19, 
75, 21, 2, 0.584, 1.5977, 0, 0, 110, 20, 
75, 21, 3, 0.5586, 1.6992, 0, 0, 88, 19, 
75, 21, 4, 0.6309, 1.7207, 0, 0, 104, 20, 
75, 21, 5, 0.5996, 1.8242, 0, 0, 92, 20, 
75, 21, 6, 0.6758, 1.8438, 0, 0, 94, 20, 
75, 21, 7, 0.4902, 1.6738, 0, 0.1252, 28, 15, 
75, 21, 8, 0.5586, 1.6992, 0, 0.1252, 45, 17, 
75, 21, 9, 0.5723, 1.7402, 0, 0.1252, 41, 16, 
75, 21, 10, -0.1328, 0.2754, 0, -0.3757, 14, 12, 
75, 21, 11, -0.1523, 0.3145, 0, -0.3757, 23, 14, 
75, 21, 12, -0.1523, 0.3145, 0, -0.2504, 19, 13, 
75, 21, 13, 0.5703, 1.5566, 0, -0.2504, 71, 19, 
75, 21, 14, 0.6387, 1.5781, 0, -0.2504, 110, 20, 
75, 21, 15, 0.6152, 1.6797, 0, -0.2504, 72, 19, 
75, 21, 16, 0.6875, 1.6992, 0, -0.2504, 89, 20, 
75, 21, 17, 0.5176, 1.5742, 0, -0.1252, 131, 21, 
75, 21, 18, 0.584, 1.5977, 0, -0.1252, 196, 23, 
75, 21, 19, 0.5039, 1.7168, 0, -0.1252, 188, 23, 
75, 21, 20, 0.6309, 1.7207, 0, -0.1252, 219, 23, 
75, 21, 21, 0.5996, 1.8242, 0, -0.1252, 169, 22, 
76, 33, 1, 0.5996, 1.6387, 0, 0, 136, 21, 
76, 33, 2, 0.6152, 1.6797, 0, 0, 168, 22, 
76, 33, 3, 0.6875, 1.6992, 0, 0, 68, 18, 
76, 33, 4, 0.5859, 1.7813, 0, 0, 165, 22, 
76, 33, 5, 0.5996, 1.8242, 0, 0, 237, 24, 
76, 33, 6, 0.6133, 1.8652, 0, 0, 121, 21, 
76, 33, 7, 0.5859, 1.7813, 0, 0.1252, 47, 17, 
76, 33, 8, 0.5996, 1.8242, 0, 0.1252, 56, 18, 
76, 33, 9, 0.6484, 2.8945, 0, 0.1252, 39, 16, 
76, 33, 10, -0.1426, 0.2695, 0, -0.3757, 22, 14, 
76, 33, 11, 0.5703, 1.5566, 0, -0.3757, 67, 18, 
76, 33, 12, 0.584, 1.5977, 0, -0.3757, 101, 20, 
76, 33, 13, 0.5996, 1.6387, 0, -0.3757, 95, 20, 
76, 33, 14, 0.4473, 1.7324, 0, -0.3757, 76, 19, 
76, 33, 15, 0.3438, 1.8008, 0, -0.3757, 69, 18, 
76, 33, 16, 0.6445, 1.7617, 0, -0.3757, 162, 22, 
76, 33, 17, 0.6602, 1.8027, 0, -0.3757, 215, 23, 
76, 33, 18, 0.6133, 1.8652, 0, -0.3757, 106, 20, 
76, 33, 19, 0.584, 1.5977, 0, -0.2504, 175, 22, 
76, 33, 20, 0.6543, 1.6172, 0, -0.2504, 251, 24, 
76, 33, 21, 0.6699, 1.6582, 0, -0.2504, 235, 24, 
76, 33, 22, 0.2871, 1.8105, 0, -0.2504, 126, 21, 
76, 33, 23, 0.6445, 1.7617, 0, -0.2504, 492, 27, 
76, 33, 24, 0.6602, 1.8027, 0, -0.2504, 670, 28, 
76, 33, 25, 0.6758, 1.8438, 0, -0.2504, 332, 25, 
76, 33, 26, 0.5313, 1.6172, 0, -0.1252, 146, 22, 
76, 33, 27, 0.5449, 1.6582, 0, -0.1252, 311, 25, 
76, 33, 28, 0.6152, 1.6797, 0, -0.1252, 356, 26, 
76, 33, 29, 0.7441, 1.6738, 0, -0.1252, 146, 22, 
76, 33, 30, 0.5859, 1.7813, 0, -0.1252, 442, 26, 
76, 33, 31, 0.5996, 1.8242, 0, -0.1252, 622, 28, 
76, 33, 32, 0.6133, 1.8652, 0, -0.1252, 314, 25, 
76, 33, 33, 0.916, 1.5859, 0, -0.2504, 112, 21, 
77, 36, 1, 0.5703, 1.5566, 0, 0, 51, 17, 
77, 36, 2, 0.7441, 1.5293, 0, 0, 41, 16, 
77, 36, 3, 0.3281, 1.7148, 0, 0, 67, 18, 
77, 36, 4, 0.6699, 1.6582, 0, 0, 104, 20, 
77, 36, 5, 0.8008, 1.6484, 0, 0, 65, 18, 
77, 36, 6, 0.5859, 1.7813, 0, 0, 94, 20, 
77, 36, 7, 0.5996, 1.8242, 0, 0, 88, 19, 
77, 36, 8, 0.5449, 1.6582, 0, 0.1252, 23, 14, 
77, 36, 9, 0.5586, 1.6992, 0, 0.1252, 45, 17, 
77, 36, 10, 0.5723, 1.7402, 0, 0.1252, 46, 17, 
77, 36, 11, 0.5859, 1.7813, 0, 0.1252, 36, 16, 
77, 36, 12, 0.5566, 2.9141, 0, 0.1252, 37, 16, 
77, 36, 13, 0.5645, 2.957, 0, 0.1252, 36, 16, 
77, 36, 14, 0.5703, 1.5566, 0, -0.3757, 46, 17, 
77, 36, 15, 0.6387, 1.5781, 0, -0.3757, 43, 16, 
77, 36, 16, 0.4902, 1.6738, 0, -0.3757, 35, 16, 
77, 36, 17, 0.4473, 1.7324, 0, -0.3757, 42, 16, 
77, 36, 18, 0.5156, 1.7578, 0, -0.3757, 38, 16, 
77, 36, 19, 0.5859, 1.7813, 0, -0.3757, 40, 16, 
77, 36, 20, 0.5547, 1.5156, 0, -0.2504, 85, 19, 
77, 36, 21, 0.6211, 1.5371, 0, -0.2504, 135, 21, 
77, 36, 22, 0.6914, 1.5547, 0, -0.2504, 112, 21, 
77, 36, 23, 0.3809, 1.7031, 0, -0.2504, 114, 21, 
77, 36, 24, 0.3359, 1.7578, 0, -0.2504, 138, 21, 
77, 36, 25, 0.2871, 1.8105, 0, -0.2504, 78, 19, 
77, 36, 26, 0.6445, 1.7617, 0, -0.2504, 168, 22, 
77, 36, 27, 0.5996, 1.8242, 0, -0.2504, 119, 21, 
77, 36, 28, 0.4531, 1.5488, 0, -0.1252, 96, 20, 
77, 36, 29, 0.5703, 1.5566, 0, -0.1252, 128, 21, 
77, 36, 30, 0.6914, 1.5547, 0, -0.1252, 103, 20, 
77, 36, 31, 0.3281, 1.7148, 0, -0.1252, 138, 21, 
77, 36, 32, 0.6699, 1.6582, 0, -0.1252, 204, 23, 
77, 36, 33, 0.7441, 1.6738, 0, -0.1252, 143, 22, 
77, 36, 34, 0.5859, 1.7813, 0, -0.1252, 188, 23, 
77, 36, 35, 0.5391, 1.8418, 0, -0.1252, 165, 22, 
77, 36, 36, 0.8008, 1.6484, 0, -0.2504, 62, 18, 
78, 10, 1, 0.5449, 1.6582, 0, 0, 31, 15, 
78, 10, 2, 0.6152, 1.6797, 0, 0, 44, 17, 
78, 10, 3, 0.6309, 1.7207, 0, 0, 26, 14, 
78, 10, 4, 0.5449, 1.6582, 0, 0.1252, 36, 16, 
78, 10, 5, 0.5586, 1.6992, 0, 0.1252, 46, 17, 
78, 10, 6, 0.5996, 1.6387, 0, -0.2504, 32, 15, 
78, 10, 7, 0.6152, 1.6797, 0, -0.2504, 45, 17, 
78, 10, 8, 0.5449, 1.6582, 0, -0.1252, 88, 19, 
78, 10, 9, 0.5586, 1.6992, 0, -0.1252, 120, 21, 
78, 10, 10, 0.5723, 1.7402, 0, -0.1252, 59, 18, 
79, 22, 1, 0.5391, 1.4746, 0, 0, 71, 19, 
79, 22, 2, 0.5039, 1.5332, 0, 0, 133, 21, 
79, 22, 3, 0.5176, 1.5742, 0, 0, 130, 21, 
79, 22, 4, 0.584, 1.5977, 0, 0, 89, 20, 
79, 22, 5, 0.6543, 1.6172, 0, 0, 50, 17, 
79, 22, 6, 0.6309, 1.7207, 0, 0, 128, 21, 
79, 22, 7, 0.6445, 1.7617, 0, 0, 195, 23, 
79, 22, 8, 0.6602, 1.8027, 0, 0, 131, 21, 
79, 22, 9, 0.4902, 1.4922, 0, 0.1252, 137, 21, 
79, 22, 10, 0.5039, 1.5332, 0, 0.1252, 257, 24, 
79, 22, 11, 0.5176, 1.5742, 0, 0.1252, 252, 24, 
79, 22, 12, 0.5313, 1.6172, 0, 0.1252, 177, 23, 
79, 22, 13, 0.6543, 1.6172, 0, 0.1252, 112, 21, 
79, 22, 14, 0.6309, 1.7207, 0, 0.1252, 234, 24, 
79, 22, 15, 0.6445, 1.7617, 0, 0.1252, 351, 25, 
79, 22, 16, 0.6602, 1.8027, 0, 0.1252, 236, 24, 
79, 22, 17, 0.5039, 1.5332, 0, 0.2504, 129, 21, 
79, 22, 18, 0.5176, 1.5742, 0, 0.2504, 135, 21, 
79, 22, 19, 0.5313, 1.6172, 0, 0.2504, 93, 20, 
79, 22, 20, 0.5723, 1.7402, 0, 0.2504, 123, 21, 
79, 22, 21, 0.5859, 1.7813, 0, 0.2504, 183, 23, 
79, 22, 22, 0.6602, 1.8027, 0, 0.2504, 123, 21, 
80, 19, 1, 0.5586, 1.6992, 0, 0, 128, 21, 
80, 19, 2, 0.7031, 1.7383, 0, 0, 203, 23, 
80, 19, 3, 0.7207, 1.7793, 0, 0, 243, 24, 
80, 19, 4, 0.5586, 1.6992, 0, 0.1252, 260, 24, 
80, 19, 5, 0.7031, 1.7383, 0, 0.1252, 439, 26, 
80, 19, 6, 0.7207, 1.7793, 0, 0.1252, 520, 27, 
80, 19, 7, 0.5039, 1.7168, 0, 0.2504, 175, 22, 
80, 19, 8, 0.7031, 1.7383, 0, 0.2504, 370, 26, 
80, 19, 9, 0.6602, 1.8027, 0, 0.2504, 435, 26, 
80, 19, 10, 0.6758, 1.8438, 0, 0.2504, 203, 23, 
80, 19, 11, 0.3906, 1.7461, 0, 0.3757, 31, 15, 
80, 19, 12, 0.6445, 1.7617, 0, 0.3757, 84, 19, 
80, 19, 13, 0.6602, 1.8027, 0, 0.3757, 97, 20, 
80, 19, 14, 0.6758, 1.8438, 0, 0.3757, 43, 16, 
80, 19, 15, 0.6484, 2.8945, 0, -0.2504, 34, 15, 
80, 19, 16, 0.6445, 1.7617, 0, -0.1252, 46, 17, 
80, 19, 17, 0.6602, 1.8027, 0, -0.1252, 51, 17, 
80, 19, 18, 0.5566, 2.9141, 0, -0.1252, 57, 18, 
80, 19, 19, 0.4707, 2.9727, 0, -0.1252, 42, 16, 
81, 25, 1, 0.5176, 1.5742, 0, 0, 105, 20, 
81, 25, 2, 0.584, 1.5977, 0, 0, 140, 21, 
81, 25, 3, 0.6543, 1.6172, 0, 0, 167, 22, 
81, 25, 4, 0.6699, 1.6582, 0, 0, 167, 22, 
81, 25, 5, 0.6875, 1.6992, 0, 0, 179, 23, 
81, 25, 6, 0.6445, 1.7617, 0, 0, 262, 24, 
81, 25, 7, 0.6602, 1.8027, 0, 0, 329, 25, 
81, 25, 8, 0.6758, 1.8438, 0, 0, 208, 23, 
81, 25, 9, 0.5176, 1.5742, 0, 0.1252, 196, 23, 
81, 25, 10, 0.584, 1.5977, 0, 0.1252, 266, 24, 
81, 25, 11, 0.5996, 1.6387, 0, 0.1252, 324, 25, 
81, 25, 12, 0.6699, 1.6582, 0, 0.1252, 320, 25, 
81, 25, 13, 0.6875, 1.6992, 0, 0.1252, 336, 25, 
81, 25, 14, 0.6445, 1.7617, 0, 0.1252, 486, 27, 
81, 25, 15, 0.6602, 1.8027, 0, 0.1252, 611, 28, 
81, 25, 16, 0.6758, 1.8438, 0, 0.1252, 388, 26, 
81, 25, 17, 0.5313, 1.6172, 0, 0.2504, 168, 22, 
81, 25, 18, 0.5996, 1.6387, 0, 0.2504, 195, 23, 
81, 25, 19, 0.6699, 1.6582, 0, 0.2504, 168, 22, 
81, 25, 20, 0.6875, 1.6992, 0, 0.2504, 167, 22, 
81, 25, 21, 0.6445, 1.7617, 0, 0.2504, 273, 24, 
81, 25, 22, 0.6602, 1.8027, 0, 0.2504, 361, 26, 
81, 25, 23, 0.6758, 1.8438, 0, 0.2504, 231, 24, 
81, 25, 24, 0.5488, 2.8711, 0, -0.1252, 35, 16, 
81, 25, 25, 0.5566, 2.9141, 0, -0.1252, 43, 16, 
82, 12, 1, 0.5039, 1.7168, 0, 0, 23, 14, 
82, 12, 2, 0.5723, 1.7402, 0, 0, 24, 14, 
82, 12, 3, 0.6445, 1.7617, 0, 0, 22, 14, 
82, 12, 4, 0.6602, 1.8027, 0, 0, 22, 14, 
82, 12, 5, 0.4902, 1.6738, 0, 0.1252, 61, 18, 
82, 12, 6, 0.5039, 1.7168, 0, 0.1252, 75, 19, 
82, 12, 7, 0.5156, 1.7578, 0, 0.1252, 66, 18, 
82, 12, 8, 0.6445, 1.7617, 0, 0.1252, 70, 19, 
82, 12, 9, 0.6602, 1.8027, 0, 0.1252, 68, 18, 
82, 12, 10, 0.4473, 1.7324, 0, -0.1252, 35, 16, 
82, 12, 11, 0.6445, 1.7617, 0, -0.1252, 40, 16, 
82, 12, 12, 0.5996, 1.8242, 0, -0.1252, 43, 16, 
83, 24, 1, 0.5313, 1.6172, 0, 0, 120, 21, 
83, 24, 2, 0.5449, 1.6582, 0, 0, 155, 22, 
83, 24, 3, 0.5039, 1.7168, 0, 0, 127, 21, 
83, 24, 4, 0.5723, 1.7402, 0, 0, 80, 19, 
83, 24, 5, 0.6445, 1.7617, 0, 0, 204, 23, 
83, 24, 6, 0.5996, 1.8242, 0, 0, 306, 25, 
83, 24, 7, 0.6133, 1.8652, 0, 0, 176, 22, 
83, 24, 8, 0.6152, 1.6797, 0, 0.1252, 28, 15, 
83, 24, 9, 0.6875, 1.6992, 0, 0.1252, 24, 14, 
83, 24, 10, 0.5566, 2.9141, 0, 0.1252, 36, 16, 
83, 24, 11, 0.584, 1.5977, 0, -0.2504, 148, 22, 
83, 24, 12, 0.5449, 1.6582, 0, -0.2504, 170, 22, 
83, 24, 13, 0.5586, 1.6992, 0, -0.2504, 129, 21, 
83, 24, 14, 0.6309, 1.7207, 0, -0.2504, 83, 19, 
83, 24, 15, 0.6445, 1.7617, 0, -0.2504, 206, 23, 
83, 24, 16, 0.6602, 1.8027, 0, -0.2504, 307, 25, 
83, 24, 17, 0.6758, 1.8438, 0, -0.2504, 175, 22, 
83, 24, 18, 0.4785, 1.6328, 0, -0.1252, 226, 24, 
83, 24, 19, 0.4902, 1.6738, 0, -0.1252, 290, 25, 
83, 24, 20, 0.5039, 1.7168, 0, -0.1252, 239, 24, 
83, 24, 21, 0.5723, 1.7402, 0, -0.1252, 143, 22, 
83, 24, 22, 0.5859, 1.7813, 0, -0.1252, 367, 26, 
83, 24, 23, 0.5996, 1.8242, 0, -0.1252, 559, 27, 
83, 24, 24, 0.6133, 1.8652, 0, -0.1252, 320, 25, 
84, 23, 1, 0.4531, 1.5488, 0, 0, 54, 17, 
84, 23, 2, 0.5996, 1.6387, 0, 0, 72, 19, 
84, 23, 3, 0.6152, 1.6797, 0, 0, 145, 22, 
84, 23, 4, 0.6309, 1.7207, 0, 0, 135, 21, 
84, 23, 5, 0.6445, 1.7617, 0, 0, 77, 19, 
84, 23, 6, 0.5176, 1.5742, 0, -0.3757, 95, 20, 
84, 23, 7, 0.5996, 1.6387, 0, -0.3757, 80, 19, 
84, 23, 8, 0.5586, 1.6992, 0, -0.3757, 41, 16, 
84, 23, 9, 0.459, 1.7734, 0, -0.3757, 44, 17, 
84, 23, 10, 0.5859, 1.7813, 0, -0.3757, 106, 20, 
84, 23, 11, 0.5996, 1.8242, 0, -0.3757, 116, 21, 
84, 23, 12, 0.5039, 1.5332, 0, -0.2504, 115, 21, 
84, 23, 13, 0.5703, 1.5566, 0, -0.2504, 120, 21, 
84, 23, 14, 0.5996, 1.6387, 0, -0.2504, 91, 20, 
84, 23, 15, 0.5586, 1.6992, 0, -0.2504, 87, 19, 
84, 23, 16, 0.6309, 1.7207, 0, -0.2504, 188, 23, 
84, 23, 17, 0.6445, 1.7617, 0, -0.2504, 258, 24, 
84, 23, 18, 0.6602, 1.8027, 0, -0.2504, 235, 24, 
84, 23, 19, 0.4531, 1.5488, 0, -0.1252, 121, 21, 
84, 23, 20, 0.6543, 1.6172, 0, -0.1252, 96, 20, 
84, 23, 21, 0.6152, 1.6797, 0, -0.1252, 257, 24, 
84, 23, 22, 0.6309, 1.7207, 0, -0.1252, 287, 25, 
84, 23, 23, 0.5859, 1.7813, 0, -0.1252, 232, 24, 
85, 25, 1, 0.4531, 1.5488, 0, 0, 97, 20, 
85, 25, 2, 0.4668, 1.5918, 0, 0, 120, 21, 
85, 25, 3, 0.5313, 1.6172, 0, 0, 55, 17, 
85, 25, 4, 0.5449, 1.6582, 0, 0, 65, 18, 
85, 25, 5, 0.6152, 1.6797, 0, 0, 148, 22, 
85, 25, 6, 0.6875, 1.6992, 0, 0, 120, 21, 
85, 25, 7, 0.6445, 1.7617, 0, 0, 117, 21, 
85, 25, 8, 0.4668, 1.5918, 0, 0.1252, 25, 14, 
85, 25, 9, 0.5566, 2.9141, 0, 0.1252, 49, 17, 
85, 25, 10, 0.5645, 2.957, 0, 0.1252, 35, 16, 
85, 25, 11, 0.5566, 2.9141, 0, 0.2504, 29, 15, 
85, 25, 12, 0.5039, 1.5332, 0, -0.2504, 131, 21, 
85, 25, 13, 0.5176, 1.5742, 0, -0.2504, 182, 23, 
85, 25, 14, 0.584, 1.5977, 0, -0.2504, 103, 20, 
85, 25, 15, 0.5996, 1.6387, 0, -0.2504, 46, 17, 
85, 25, 16, 0.6152, 1.6797, 0, -0.2504, 136, 21, 
85, 25, 17, 0.7441, 1.6738, 0, -0.2504, 105, 20, 
85, 25, 18, 0.7031, 1.7383, 0, -0.2504, 121, 21, 
85, 25, 19, 0.4043, 1.5625, 0, -0.1252, 177, 23, 
85, 25, 20, 0.4668, 1.5918, 0, -0.1252, 235, 24, 
85, 25, 21, 0.5313, 1.6172, 0, -0.1252, 117, 21, 
85, 25, 22, 0.5449, 1.6582, 0, -0.1252, 119, 21, 
85, 25, 23, 0.5586, 1.6992, 0, -0.1252, 279, 24, 
85, 25, 24, 0.6309, 1.7207, 0, -0.1252, 228, 24, 
85, 25, 25, 0.6445, 1.7617, 0, -0.1252, 214, 23, 
86, 18, 1, 0.5703, 1.5566, 0, 0, 59, 18, 
86, 18, 2, 0.584, 1.5977, 0, 0, 44, 17, 
86, 18, 3, 0.6699, 1.6582, 0, 0, 30, 15, 
86, 18, 4, 0.6309, 1.7207, 0, 0, 40, 16, 
86, 18, 5, 0.5547, 1.5156, 0, 0.1252, 68, 18, 
86, 18, 6, 0.5703, 1.5566, 0, 0.1252, 111, 20, 
86, 18, 7, 0.584, 1.5977, 0, 0.1252, 72, 19, 
86, 18, 8, 0.6309, 1.7207, 0, 0.1252, 58, 18, 
86, 18, 9, 0.6445, 1.7617, 0, 0.1252, 97, 20, 
86, 18, 10, 0.5176, 1.5742, 0, 0.2504, 48, 17, 
86, 18, 11, 0.584, 1.5977, 0, 0.2504, 31, 15, 
86, 18, 12, 0.6699, 1.6582, 0, -0.2504, 29, 15, 
86, 18, 13, 0.6875, 1.6992, 0, -0.2504, 43, 16, 
86, 18, 14, 0.6152, 1.6797, 0, -0.1252, 59, 18, 
86, 18, 15, 0.6309, 1.7207, 0, -0.1252, 79, 19, 
86, 18, 16, 0.5859, 1.7813, 0, -0.1252, 55, 17, 
86, 18, 17, 0.6602, 1.8027, 0, -0.1252, 56, 18, 
86, 18, 18, 0.6133, 1.8652, 0, -0.1252, 45, 17, 
87, 15, 1, 0.5547, 1.5156, 0, 0, 72, 19, 
87, 15, 2, 0.5996, 1.6387, 0, 0, 159, 22, 
87, 15, 3, 0.5586, 1.6992, 0, 0, 127, 21, 
87, 15, 4, 0.5039, 1.5332, 0, 0.1252, 133, 21, 
87, 15, 5, 0.5449, 1.6582, 0, 0.1252, 317, 25, 
87, 15, 6, 0.5586, 1.6992, 0, 0.1252, 251, 24, 
87, 15, 7, 0.6445, 1.7617, 0, 0.1252, 181, 23, 
87, 15, 8, 0.5449, 1.6582, 0, 0.2504, 193, 23, 
87, 15, 9, 0.5039, 1.7168, 0, 0.2504, 175, 22, 
87, 15, 10, 0.5156, 1.7578, 0, 0.2504, 106, 20, 
87, 15, 11, 0.6445, 1.7617, 0, 0.2504, 148, 22, 
87, 15, 12, 0.6484, 2.8945, 0, -0.2504, 29, 15, 
87, 15, 13, 0.5645, 2.957, 0, -0.2504, 28, 15, 
87, 15, 14, 0.5566, 2.9141, 0, -0.1252, 49, 17, 
87, 15, 15, 0.4707, 2.9727, 0, -0.1252, 46, 17, 
88, 10, 1, 0.5586, 1.6992, 0, 0, 147, 22, 
88, 10, 2, 0.6309, 1.7207, 0, 0, 104, 20, 
88, 10, 3, 0.5586, 1.6992, 0, 0.1252, 226, 24, 
88, 10, 4, 0.7031, 1.7383, 0, 0.1252, 260, 24, 
88, 10, 5, 0.6602, 1.8027, 0, 0.1252, 364, 26, 
88, 10, 6, 0.5039, 1.5332, 0, 0.2504, 157, 22, 
88, 10, 7, 0.6445, 1.7617, 0, 0.2504, 340, 25, 
88, 10, 8, 0.6602, 1.8027, 0, 0.2504, 437, 26, 
88, 10, 9, 0.6445, 1.7617, 0, 0.3757, 137, 21, 
88, 10, 10, 0.5996, 1.8242, 0, 0.3757, 163, 22, 
89, 27, 1, 0.5703, 1.5566, 0, 0, 78, 19, 
89, 27, 2, 0.4902, 1.6738, 0, 0, 138, 21, 
89, 27, 3, 0.5039, 1.7168, 0, 0, 169, 22, 
89, 27, 4, 0.6445, 1.7617, 0, 0, 179, 23, 
89, 27, 5, 0.6602, 1.8027, 0, 0, 349, 25, 
89, 27, 6, 0.6133, 1.8652, 0, 0, 213, 23, 
89, 27, 7, 0.5703, 1.5566, 0, 0.1252, 159, 22, 
89, 27, 8, 0.4902, 1.6738, 0, 0.1252, 257, 24, 
89, 27, 9, 0.5039, 1.7168, 0, 0.1252, 323, 25, 
89, 27, 10, 0.6445, 1.7617, 0, 0.1252, 353, 25, 
89, 27, 11, 0.5996, 1.8242, 0, 0.1252, 690, 28, 
89, 27, 12, 0.6133, 1.8652, 0, 0.1252, 422, 26, 
89, 27, 13, 0.5703, 1.5566, 0, 0.2504, 114, 21, 
89, 27, 14, 0.584, 1.5977, 0, 0.2504, 115, 21, 
89, 27, 15, 0.4355, 1.6895, 0, 0.2504, 142, 22, 
89, 27, 16, 0.5039, 1.7168, 0, 0.2504, 190, 23, 
89, 27, 17, 0.5859, 1.7813, 0, 0.2504, 266, 24, 
89, 27, 18, 0.5996, 1.8242, 0, 0.2504, 500, 27, 
89, 27, 19, 0.6133, 1.8652, 0, 0.2504, 295, 25, 
89, 27, 20, 0.5859, 1.7813, 0, 0.3757, 49, 17, 
89, 27, 21, 0.5996, 1.8242, 0, 0.3757, 84, 19, 
89, 27, 22, 0.5527, 1.8848, 0, 0.3757, 46, 17, 
89, 27, 23, 0.6445, 1.7617, 0, -0.1252, 36, 16, 
89, 27, 24, 0.6602, 1.8027, 0, -0.1252, 57, 18, 
89, 27, 25, 0.6758, 1.8438, 0, -0.1252, 31, 15, 
89, 27, 26, 0.5488, 2.8711, 0, -0.1252, 41, 16, 
89, 27, 27, 0.4629, 2.9297, 0, -0.1252, 49, 17, 
90, 13, 1, 0.5566, 1.375, 0, 0, 43, 16, 
90, 13, 2, 0.6211, 1.3945, 0, 0, 50, 17, 
90, 13, 3, 0.2871, 1.8105, 0, 0, 37, 16, 
90, 13, 4, 0.3809, 1.7031, 0, 0.1252, 76, 19, 
90, 13, 5, 0.3906, 1.7461, 0, 0.1252, 108, 20, 
90, 13, 6, 0.3438, 1.8008, 0, 0.1252, 98, 20, 
90, 13, 7, 0.293, 1.8535, 0, 0.1252, 54, 17, 
90, 13, 8, 0.6035, 1.3555, 0, -0.2504, 40, 16, 
90, 13, 9, 0.6211, 1.3945, 0, -0.2504, 45, 17, 
90, 13, 10, 0.5566, 1.375, 0, -0.1252, 89, 20, 
90, 13, 11, 0.5723, 1.416, 0, -0.1252, 99, 20, 
